Mix1	Mix2	MixNum	Common	Prj
48	27	5	1	CHIKV
48	21	5	3	CHIKV
48	58	5	2	CHIKV
48	30	5	0	CHIKV
48	73	5	0	CHIKV
48	19	5	1	CHIKV
48	28	5	1	CHIKV
48	51	5	2	CHIKV
48	14	5	2	CHIKV
48	57	5	2	CHIKV
48	62	5	1	CHIKV
48	5	5	2	CHIKV
48	56	5	2	CHIKV
48	12	5	0	CHIKV
48	100	5	3	CHIKV
48	40	5	2	CHIKV
48	64	5	0	CHIKV
48	69	5	2	CHIKV
48	2	5	2	CHIKV
48	80	5	1	CHIKV
48	26	5	2	CHIKV
48	90	5	0	CHIKV
48	65	5	2	CHIKV
48	72	5	3	CHIKV
48	46	5	1	CHIKV
48	4	5	1	CHIKV
48	38	5	2	CHIKV
48	50	5	1	CHIKV
48	63	5	1	CHIKV
48	31	5	1	CHIKV
48	9	5	3	CHIKV
48	86	5	1	CHIKV
48	20	5	0	CHIKV
48	96	5	0	CHIKV
48	8	5	2	CHIKV
48	37	5	1	CHIKV
48	89	5	0	CHIKV
48	99	5	2	CHIKV
48	77	5	0	CHIKV
48	60	5	2	CHIKV
48	71	5	1	CHIKV
48	95	5	1	CHIKV
48	44	5	1	CHIKV
48	85	5	1	CHIKV
48	23	5	1	CHIKV
48	78	5	1	CHIKV
48	49	5	0	CHIKV
48	53	5	1	CHIKV
48	32	5	1	CHIKV
48	84	5	0	CHIKV
48	94	5	1	CHIKV
48	45	5	1	CHIKV
48	83	5	2	CHIKV
48	25	5	1	CHIKV
48	93	5	0	CHIKV
48	66	5	2	CHIKV
48	17	5	1	CHIKV
48	6	5	2	CHIKV
48	11	5	1	CHIKV
48	54	5	2	CHIKV
48	29	5	1	CHIKV
48	18	5	2	CHIKV
48	43	5	2	CHIKV
48	24	5	0	CHIKV
48	59	5	0	CHIKV
48	55	5	1	CHIKV
48	22	5	0	CHIKV
48	68	5	2	CHIKV
48	33	5	0	CHIKV
48	70	5	1	CHIKV
48	61	5	2	CHIKV
48	1	5	0	CHIKV
48	67	5	0	CHIKV
48	16	5	1	CHIKV
48	52	5	0	CHIKV
48	34	5	3	CHIKV
48	82	5	0	CHIKV
48	92	5	0	CHIKV
48	39	5	1	CHIKV
48	10	5	1	CHIKV
48	7	5	1	CHIKV
48	35	5	1	CHIKV
48	76	5	2	CHIKV
48	42	5	0	CHIKV
79	74	5	1	CHIKV
79	41	5	0	CHIKV
79	47	5	1	CHIKV
79	98	5	3	CHIKV
79	88	5	1	CHIKV
79	15	5	0	CHIKV
79	27	5	2	CHIKV
79	21	5	2	CHIKV
79	58	5	3	CHIKV
79	30	5	1	CHIKV
79	73	5	0	CHIKV
79	19	5	2	CHIKV
79	28	5	1	CHIKV
79	51	5	3	CHIKV
79	14	5	0	CHIKV
79	57	5	2	CHIKV
79	62	5	1	CHIKV
79	5	5	1	CHIKV
79	56	5	2	CHIKV
79	12	5	1	CHIKV
79	100	5	1	CHIKV
79	40	5	1	CHIKV
79	64	5	1	CHIKV
79	69	5	0	CHIKV
79	2	5	2	CHIKV
79	80	5	1	CHIKV
79	26	5	0	CHIKV
79	90	5	0	CHIKV
79	65	5	1	CHIKV
79	72	5	1	CHIKV
79	46	5	2	CHIKV
79	4	5	2	CHIKV
79	38	5	0	CHIKV
79	50	5	1	CHIKV
79	63	5	2	CHIKV
79	31	5	3	CHIKV
79	9	5	1	CHIKV
79	86	5	1	CHIKV
79	20	5	0	CHIKV
79	96	5	0	CHIKV
79	8	5	1	CHIKV
79	37	5	1	CHIKV
79	89	5	2	CHIKV
79	99	5	1	CHIKV
79	77	5	1	CHIKV
79	60	5	1	CHIKV
79	71	5	1	CHIKV
79	95	5	1	CHIKV
79	44	5	1	CHIKV
79	85	5	2	CHIKV
79	23	5	0	CHIKV
79	78	5	1	CHIKV
79	49	5	2	CHIKV
79	53	5	2	CHIKV
79	32	5	2	CHIKV
79	84	5	2	CHIKV
79	94	5	2	CHIKV
79	45	5	0	CHIKV
79	83	5	1	CHIKV
79	25	5	0	CHIKV
79	93	5	1	CHIKV
79	66	5	1	CHIKV
79	17	5	1	CHIKV
79	6	5	1	CHIKV
79	11	5	2	CHIKV
79	54	5	3	CHIKV
79	29	5	0	CHIKV
79	18	5	3	CHIKV
79	43	5	1	CHIKV
79	24	5	0	CHIKV
79	59	5	0	CHIKV
79	55	5	1	CHIKV
79	22	5	2	CHIKV
79	68	5	2	CHIKV
79	33	5	0	CHIKV
79	70	5	1	CHIKV
79	61	5	2	CHIKV
79	1	5	2	CHIKV
79	67	5	1	CHIKV
79	16	5	1	CHIKV
79	52	5	1	CHIKV
79	34	5	1	CHIKV
79	82	5	1	CHIKV
79	92	5	1	CHIKV
79	39	5	1	CHIKV
79	10	5	2	CHIKV
79	7	5	2	CHIKV
79	35	5	1	CHIKV
79	76	5	1	CHIKV
79	42	5	1	CHIKV
74	41	5	1	CHIKV
74	47	5	1	CHIKV
74	98	5	0	CHIKV
74	88	5	0	CHIKV
74	15	5	1	CHIKV
74	27	5	1	CHIKV
74	21	5	1	CHIKV
74	58	5	2	CHIKV
74	30	5	2	CHIKV
74	73	5	1	CHIKV
74	19	5	2	CHIKV
74	28	5	0	CHIKV
74	51	5	1	CHIKV
74	14	5	1	CHIKV
74	57	5	1	CHIKV
74	62	5	3	CHIKV
74	5	5	1	CHIKV
74	56	5	1	CHIKV
74	12	5	2	CHIKV
74	100	5	0	CHIKV
74	40	5	1	CHIKV
74	64	5	3	CHIKV
74	69	5	2	CHIKV
74	2	5	1	CHIKV
74	80	5	0	CHIKV
74	26	5	1	CHIKV
74	90	5	2	CHIKV
74	65	5	1	CHIKV
74	72	5	1	CHIKV
74	46	5	0	CHIKV
74	4	5	2	CHIKV
74	38	5	1	CHIKV
74	50	5	2	CHIKV
74	63	5	2	CHIKV
74	31	5	1	CHIKV
74	9	5	2	CHIKV
74	86	5	0	CHIKV
74	20	5	2	CHIKV
74	96	5	1	CHIKV
74	8	5	1	CHIKV
74	37	5	0	CHIKV
74	89	5	1	CHIKV
74	99	5	2	CHIKV
74	77	5	0	CHIKV
74	60	5	0	CHIKV
74	71	5	2	CHIKV
74	95	5	2	CHIKV
74	44	5	1	CHIKV
74	85	5	1	CHIKV
74	23	5	3	CHIKV
74	78	5	2	CHIKV
74	49	5	0	CHIKV
74	53	5	1	CHIKV
74	32	5	1	CHIKV
74	84	5	2	CHIKV
74	94	5	2	CHIKV
74	45	5	2	CHIKV
74	83	5	3	CHIKV
74	25	5	1	CHIKV
74	93	5	1	CHIKV
74	66	5	1	CHIKV
74	17	5	1	CHIKV
74	6	5	1	CHIKV
74	11	5	1	CHIKV
74	54	5	0	CHIKV
74	29	5	2	CHIKV
74	18	5	1	CHIKV
74	43	5	1	CHIKV
74	24	5	1	CHIKV
74	59	5	1	CHIKV
74	55	5	3	CHIKV
74	22	5	3	CHIKV
74	68	5	1	CHIKV
74	33	5	3	CHIKV
74	70	5	1	CHIKV
74	61	5	2	CHIKV
74	1	5	1	CHIKV
74	67	5	1	CHIKV
74	16	5	1	CHIKV
74	52	5	0	CHIKV
74	34	5	0	CHIKV
74	82	5	2	CHIKV
74	92	5	1	CHIKV
74	39	5	0	CHIKV
74	10	5	1	CHIKV
74	7	5	2	CHIKV
74	35	5	0	CHIKV
74	76	5	2	CHIKV
74	42	5	3	CHIKV
41	47	5	1	CHIKV
41	98	5	1	CHIKV
41	88	5	2	CHIKV
41	15	5	1	CHIKV
41	27	5	1	CHIKV
41	21	5	0	CHIKV
41	58	5	1	CHIKV
41	30	5	1	CHIKV
41	73	5	0	CHIKV
41	19	5	1	CHIKV
41	28	5	3	CHIKV
41	51	5	1	CHIKV
41	14	5	1	CHIKV
41	57	5	0	CHIKV
41	62	5	0	CHIKV
41	5	5	1	CHIKV
41	56	5	0	CHIKV
41	12	5	2	CHIKV
41	100	5	3	CHIKV
41	40	5	2	CHIKV
41	64	5	0	CHIKV
41	69	5	1	CHIKV
41	2	5	0	CHIKV
41	80	5	2	CHIKV
41	26	5	2	CHIKV
41	90	5	2	CHIKV
41	65	5	0	CHIKV
41	72	5	2	CHIKV
41	46	5	1	CHIKV
41	4	5	0	CHIKV
41	38	5	3	CHIKV
41	50	5	1	CHIKV
41	63	5	2	CHIKV
41	31	5	0	CHIKV
41	9	5	2	CHIKV
41	86	5	1	CHIKV
41	20	5	1	CHIKV
41	96	5	1	CHIKV
41	8	5	2	CHIKV
41	37	5	2	CHIKV
41	89	5	2	CHIKV
41	99	5	2	CHIKV
41	77	5	1	CHIKV
41	60	5	2	CHIKV
41	71	5	1	CHIKV
41	95	5	1	CHIKV
41	44	5	2	CHIKV
41	85	5	0	CHIKV
41	23	5	1	CHIKV
41	78	5	2	CHIKV
41	49	5	2	CHIKV
41	53	5	1	CHIKV
41	32	5	1	CHIKV
41	84	5	0	CHIKV
41	94	5	0	CHIKV
41	45	5	2	CHIKV
41	83	5	2	CHIKV
41	25	5	1	CHIKV
41	93	5	3	CHIKV
41	66	5	1	CHIKV
41	17	5	1	CHIKV
41	6	5	0	CHIKV
41	11	5	1	CHIKV
41	54	5	0	CHIKV
41	29	5	3	CHIKV
41	18	5	0	CHIKV
41	43	5	1	CHIKV
41	24	5	2	CHIKV
41	59	5	1	CHIKV
41	55	5	1	CHIKV
41	22	5	1	CHIKV
41	68	5	2	CHIKV
41	33	5	2	CHIKV
41	70	5	2	CHIKV
41	61	5	0	CHIKV
41	1	5	0	CHIKV
41	67	5	2	CHIKV
41	16	5	1	CHIKV
41	52	5	1	CHIKV
41	34	5	1	CHIKV
41	82	5	1	CHIKV
41	92	5	2	CHIKV
41	39	5	0	CHIKV
41	10	5	2	CHIKV
41	7	5	2	CHIKV
41	35	5	1	CHIKV
41	76	5	2	CHIKV
41	42	5	1	CHIKV
47	98	5	1	CHIKV
47	88	5	1	CHIKV
47	15	5	2	CHIKV
47	27	5	1	CHIKV
47	21	5	2	CHIKV
47	58	5	1	CHIKV
47	30	5	1	CHIKV
47	73	5	1	CHIKV
47	19	5	0	CHIKV
47	28	5	2	CHIKV
47	51	5	1	CHIKV
47	14	5	2	CHIKV
47	57	5	1	CHIKV
47	62	5	1	CHIKV
47	5	5	1	CHIKV
47	56	5	0	CHIKV
47	12	5	0	CHIKV
47	100	5	2	CHIKV
47	40	5	1	CHIKV
47	64	5	1	CHIKV
47	69	5	1	CHIKV
47	2	5	1	CHIKV
47	80	5	2	CHIKV
47	26	5	2	CHIKV
47	90	5	1	CHIKV
47	65	5	0	CHIKV
47	72	5	2	CHIKV
47	46	5	0	CHIKV
47	4	5	1	CHIKV
47	38	5	2	CHIKV
47	50	5	2	CHIKV
47	63	5	0	CHIKV
47	31	5	2	CHIKV
47	9	5	3	CHIKV
47	86	5	1	CHIKV
47	20	5	1	CHIKV
47	96	5	1	CHIKV
47	8	5	1	CHIKV
47	37	5	1	CHIKV
47	89	5	1	CHIKV
47	99	5	1	CHIKV
47	77	5	2	CHIKV
47	60	5	1	CHIKV
47	71	5	2	CHIKV
47	95	5	2	CHIKV
47	44	5	0	CHIKV
47	85	5	1	CHIKV
47	23	5	2	CHIKV
47	78	5	0	CHIKV
47	49	5	1	CHIKV
47	53	5	1	CHIKV
47	32	5	1	CHIKV
47	84	5	2	CHIKV
47	94	5	1	CHIKV
47	45	5	2	CHIKV
47	83	5	1	CHIKV
47	25	5	0	CHIKV
47	93	5	0	CHIKV
47	66	5	3	CHIKV
47	17	5	1	CHIKV
47	6	5	3	CHIKV
47	11	5	2	CHIKV
47	54	5	2	CHIKV
47	29	5	2	CHIKV
47	18	5	2	CHIKV
47	43	5	0	CHIKV
47	24	5	1	CHIKV
47	59	5	0	CHIKV
47	55	5	1	CHIKV
47	22	5	1	CHIKV
47	68	5	3	CHIKV
47	33	5	2	CHIKV
47	70	5	2	CHIKV
47	61	5	0	CHIKV
47	1	5	1	CHIKV
47	67	5	1	CHIKV
47	16	5	0	CHIKV
47	52	5	1	CHIKV
47	34	5	1	CHIKV
47	82	5	0	CHIKV
47	92	5	1	CHIKV
47	39	5	3	CHIKV
47	10	5	1	CHIKV
47	7	5	0	CHIKV
47	35	5	0	CHIKV
47	76	5	0	CHIKV
47	42	5	0	CHIKV
98	88	5	1	CHIKV
98	15	5	0	CHIKV
98	27	5	1	CHIKV
98	21	5	1	CHIKV
98	58	5	2	CHIKV
98	30	5	1	CHIKV
98	73	5	1	CHIKV
98	19	5	0	CHIKV
98	28	5	1	CHIKV
98	51	5	1	CHIKV
98	14	5	0	CHIKV
98	57	5	2	CHIKV
98	62	5	0	CHIKV
98	5	5	2	CHIKV
98	56	5	1	CHIKV
98	12	5	1	CHIKV
98	100	5	1	CHIKV
98	40	5	1	CHIKV
98	64	5	0	CHIKV
98	69	5	1	CHIKV
98	2	5	2	CHIKV
98	80	5	1	CHIKV
98	26	5	1	CHIKV
98	90	5	0	CHIKV
98	65	5	1	CHIKV
98	72	5	0	CHIKV
98	46	5	2	CHIKV
98	4	5	1	CHIKV
98	38	5	1	CHIKV
98	50	5	0	CHIKV
98	63	5	1	CHIKV
98	31	5	2	CHIKV
98	9	5	1	CHIKV
98	86	5	2	CHIKV
98	20	5	0	CHIKV
98	96	5	1	CHIKV
98	8	5	1	CHIKV
98	37	5	1	CHIKV
98	89	5	1	CHIKV
98	99	5	2	CHIKV
98	77	5	2	CHIKV
98	60	5	1	CHIKV
98	71	5	1	CHIKV
98	95	5	1	CHIKV
98	44	5	1	CHIKV
98	85	5	3	CHIKV
98	23	5	1	CHIKV
98	78	5	2	CHIKV
98	49	5	3	CHIKV
98	53	5	1	CHIKV
98	32	5	2	CHIKV
98	84	5	2	CHIKV
98	94	5	0	CHIKV
98	45	5	0	CHIKV
98	83	5	0	CHIKV
98	25	5	0	CHIKV
98	93	5	2	CHIKV
98	66	5	1	CHIKV
98	17	5	1	CHIKV
98	6	5	1	CHIKV
98	11	5	2	CHIKV
98	54	5	3	CHIKV
98	29	5	1	CHIKV
98	18	5	2	CHIKV
98	43	5	3	CHIKV
98	24	5	1	CHIKV
98	59	5	1	CHIKV
98	55	5	0	CHIKV
98	22	5	2	CHIKV
98	68	5	2	CHIKV
98	33	5	0	CHIKV
98	70	5	2	CHIKV
98	61	5	1	CHIKV
98	1	5	3	CHIKV
98	67	5	1	CHIKV
98	16	5	0	CHIKV
98	52	5	3	CHIKV
98	34	5	0	CHIKV
98	82	5	1	CHIKV
98	92	5	2	CHIKV
98	39	5	1	CHIKV
98	10	5	2	CHIKV
98	7	5	2	CHIKV
98	35	5	3	CHIKV
98	76	5	1	CHIKV
98	42	5	1	CHIKV
88	15	5	2	CHIKV
88	27	5	1	CHIKV
88	21	5	2	CHIKV
88	58	5	1	CHIKV
88	30	5	1	CHIKV
88	73	5	1	CHIKV
88	19	5	1	CHIKV
88	28	5	1	CHIKV
88	51	5	2	CHIKV
88	14	5	1	CHIKV
88	57	5	0	CHIKV
88	62	5	0	CHIKV
88	5	5	2	CHIKV
88	56	5	1	CHIKV
88	12	5	1	CHIKV
88	100	5	2	CHIKV
88	40	5	1	CHIKV
88	64	5	1	CHIKV
88	69	5	2	CHIKV
88	2	5	1	CHIKV
88	80	5	1	CHIKV
88	26	5	3	CHIKV
88	90	5	0	CHIKV
88	65	5	1	CHIKV
88	72	5	2	CHIKV
88	46	5	1	CHIKV
88	4	5	1	CHIKV
88	38	5	1	CHIKV
88	50	5	2	CHIKV
88	63	5	2	CHIKV
88	31	5	1	CHIKV
88	9	5	1	CHIKV
88	86	5	1	CHIKV
88	20	5	1	CHIKV
88	96	5	1	CHIKV
88	8	5	2	CHIKV
88	37	5	3	CHIKV
88	89	5	2	CHIKV
88	99	5	2	CHIKV
88	77	5	2	CHIKV
88	60	5	3	CHIKV
88	71	5	0	CHIKV
88	95	5	0	CHIKV
88	44	5	2	CHIKV
88	85	5	0	CHIKV
88	23	5	1	CHIKV
88	78	5	1	CHIKV
88	49	5	2	CHIKV
88	53	5	3	CHIKV
88	32	5	3	CHIKV
88	84	5	0	CHIKV
88	94	5	1	CHIKV
88	45	5	0	CHIKV
88	83	5	0	CHIKV
88	25	5	0	CHIKV
88	93	5	1	CHIKV
88	66	5	0	CHIKV
88	17	5	1	CHIKV
88	6	5	1	CHIKV
88	11	5	0	CHIKV
88	54	5	1	CHIKV
88	29	5	2	CHIKV
88	18	5	2	CHIKV
88	43	5	1	CHIKV
88	24	5	3	CHIKV
88	59	5	2	CHIKV
88	55	5	2	CHIKV
88	22	5	0	CHIKV
88	68	5	0	CHIKV
88	33	5	0	CHIKV
88	70	5	3	CHIKV
88	61	5	1	CHIKV
88	1	5	0	CHIKV
88	67	5	1	CHIKV
88	16	5	1	CHIKV
88	52	5	1	CHIKV
88	34	5	2	CHIKV
88	82	5	2	CHIKV
88	92	5	1	CHIKV
88	39	5	1	CHIKV
88	10	5	0	CHIKV
88	7	5	1	CHIKV
88	35	5	1	CHIKV
88	76	5	2	CHIKV
88	42	5	1	CHIKV
15	27	5	2	CHIKV
15	21	5	1	CHIKV
15	58	5	0	CHIKV
15	30	5	3	CHIKV
15	73	5	3	CHIKV
15	19	5	1	CHIKV
15	28	5	1	CHIKV
15	51	5	0	CHIKV
15	14	5	1	CHIKV
15	57	5	0	CHIKV
15	62	5	0	CHIKV
15	5	5	2	CHIKV
15	56	5	1	CHIKV
15	12	5	2	CHIKV
15	100	5	2	CHIKV
15	40	5	0	CHIKV
15	64	5	2	CHIKV
15	69	5	1	CHIKV
15	2	5	1	CHIKV
15	80	5	0	CHIKV
15	26	5	2	CHIKV
15	90	5	3	CHIKV
15	65	5	1	CHIKV
15	72	5	1	CHIKV
15	46	5	2	CHIKV
15	4	5	1	CHIKV
15	38	5	2	CHIKV
15	50	5	1	CHIKV
15	63	5	0	CHIKV
15	31	5	0	CHIKV
15	9	5	2	CHIKV
15	86	5	1	CHIKV
15	20	5	1	CHIKV
15	96	5	1	CHIKV
15	8	5	0	CHIKV
15	37	5	0	CHIKV
15	89	5	2	CHIKV
15	99	5	1	CHIKV
15	77	5	1	CHIKV
15	60	5	1	CHIKV
15	71	5	0	CHIKV
15	95	5	2	CHIKV
15	44	5	1	CHIKV
15	85	5	1	CHIKV
15	23	5	2	CHIKV
15	78	5	0	CHIKV
15	49	5	0	CHIKV
15	53	5	2	CHIKV
15	32	5	2	CHIKV
15	84	5	0	CHIKV
15	94	5	0	CHIKV
15	45	5	1	CHIKV
15	83	5	0	CHIKV
15	25	5	2	CHIKV
15	93	5	1	CHIKV
15	66	5	0	CHIKV
15	17	5	2	CHIKV
15	6	5	2	CHIKV
15	11	5	1	CHIKV
15	54	5	2	CHIKV
15	29	5	3	CHIKV
15	18	5	2	CHIKV
15	43	5	0	CHIKV
15	24	5	1	CHIKV
15	59	5	1	CHIKV
15	55	5	2	CHIKV
15	22	5	0	CHIKV
15	68	5	2	CHIKV
15	33	5	2	CHIKV
15	70	5	1	CHIKV
15	61	5	0	CHIKV
15	1	5	0	CHIKV
15	67	5	2	CHIKV
15	16	5	2	CHIKV
15	52	5	0	CHIKV
15	34	5	1	CHIKV
15	82	5	2	CHIKV
15	92	5	1	CHIKV
15	39	5	2	CHIKV
15	10	5	1	CHIKV
15	7	5	0	CHIKV
15	35	5	1	CHIKV
15	76	5	0	CHIKV
15	42	5	0	CHIKV
27	21	5	1	CHIKV
27	58	5	1	CHIKV
27	30	5	2	CHIKV
27	73	5	2	CHIKV
27	19	5	2	CHIKV
27	28	5	2	CHIKV
27	51	5	1	CHIKV
27	14	5	0	CHIKV
27	57	5	0	CHIKV
27	62	5	0	CHIKV
27	5	5	0	CHIKV
27	56	5	2	CHIKV
27	12	5	2	CHIKV
27	100	5	1	CHIKV
27	40	5	0	CHIKV
27	64	5	2	CHIKV
27	69	5	0	CHIKV
27	2	5	0	CHIKV
27	80	5	2	CHIKV
27	26	5	0	CHIKV
27	90	5	3	CHIKV
27	65	5	1	CHIKV
27	72	5	2	CHIKV
27	46	5	3	CHIKV
27	4	5	0	CHIKV
27	38	5	2	CHIKV
27	50	5	0	CHIKV
27	63	5	2	CHIKV
27	31	5	1	CHIKV
27	9	5	1	CHIKV
27	86	5	2	CHIKV
27	20	5	1	CHIKV
27	96	5	1	CHIKV
27	8	5	2	CHIKV
27	37	5	2	CHIKV
27	89	5	1	CHIKV
27	99	5	0	CHIKV
27	77	5	1	CHIKV
27	60	5	1	CHIKV
27	71	5	0	CHIKV
27	95	5	1	CHIKV
27	44	5	0	CHIKV
27	85	5	0	CHIKV
27	23	5	1	CHIKV
27	78	5	0	CHIKV
27	49	5	2	CHIKV
27	53	5	1	CHIKV
27	32	5	3	CHIKV
27	84	5	1	CHIKV
27	94	5	2	CHIKV
27	45	5	1	CHIKV
27	83	5	0	CHIKV
27	25	5	2	CHIKV
27	93	5	3	CHIKV
27	66	5	0	CHIKV
27	17	5	3	CHIKV
27	6	5	2	CHIKV
27	11	5	0	CHIKV
27	54	5	1	CHIKV
27	29	5	2	CHIKV
27	18	5	0	CHIKV
27	43	5	0	CHIKV
27	24	5	0	CHIKV
27	59	5	1	CHIKV
27	55	5	0	CHIKV
27	22	5	0	CHIKV
27	68	5	2	CHIKV
27	33	5	2	CHIKV
27	70	5	0	CHIKV
27	61	5	1	CHIKV
27	1	5	2	CHIKV
27	67	5	1	CHIKV
27	16	5	2	CHIKV
27	52	5	2	CHIKV
27	34	5	2	CHIKV
27	82	5	0	CHIKV
27	92	5	2	CHIKV
27	39	5	1	CHIKV
27	10	5	2	CHIKV
27	7	5	1	CHIKV
27	35	5	1	CHIKV
27	76	5	1	CHIKV
27	42	5	1	CHIKV
21	58	5	2	CHIKV
21	30	5	0	CHIKV
21	73	5	0	CHIKV
21	19	5	1	CHIKV
21	28	5	1	CHIKV
21	51	5	1	CHIKV
21	14	5	1	CHIKV
21	57	5	1	CHIKV
21	62	5	2	CHIKV
21	5	5	1	CHIKV
21	56	5	1	CHIKV
21	12	5	0	CHIKV
21	100	5	1	CHIKV
21	40	5	1	CHIKV
21	64	5	1	CHIKV
21	69	5	3	CHIKV
21	2	5	2	CHIKV
21	80	5	0	CHIKV
21	26	5	1	CHIKV
21	90	5	0	CHIKV
21	65	5	2	CHIKV
21	72	5	2	CHIKV
21	46	5	0	CHIKV
21	4	5	1	CHIKV
21	38	5	1	CHIKV
21	50	5	1	CHIKV
21	63	5	1	CHIKV
21	31	5	2	CHIKV
21	9	5	1	CHIKV
21	86	5	0	CHIKV
21	20	5	1	CHIKV
21	96	5	1	CHIKV
21	8	5	1	CHIKV
21	37	5	1	CHIKV
21	89	5	1	CHIKV
21	99	5	2	CHIKV
21	77	5	1	CHIKV
21	60	5	1	CHIKV
21	71	5	1	CHIKV
21	95	5	0	CHIKV
21	44	5	1	CHIKV
21	85	5	1	CHIKV
21	23	5	2	CHIKV
21	78	5	0	CHIKV
21	49	5	1	CHIKV
21	53	5	1	CHIKV
21	32	5	1	CHIKV
21	84	5	2	CHIKV
21	94	5	2	CHIKV
21	45	5	1	CHIKV
21	83	5	1	CHIKV
21	25	5	1	CHIKV
21	93	5	0	CHIKV
21	66	5	3	CHIKV
21	17	5	2	CHIKV
21	6	5	2	CHIKV
21	11	5	1	CHIKV
21	54	5	2	CHIKV
21	29	5	1	CHIKV
21	18	5	2	CHIKV
21	43	5	1	CHIKV
21	24	5	1	CHIKV
21	59	5	0	CHIKV
21	55	5	2	CHIKV
21	22	5	1	CHIKV
21	68	5	1	CHIKV
21	33	5	0	CHIKV
21	70	5	3	CHIKV
21	61	5	2	CHIKV
21	1	5	1	CHIKV
21	67	5	0	CHIKV
21	16	5	1	CHIKV
21	52	5	0	CHIKV
21	34	5	2	CHIKV
21	82	5	1	CHIKV
21	92	5	1	CHIKV
21	39	5	2	CHIKV
21	10	5	0	CHIKV
21	7	5	1	CHIKV
21	35	5	1	CHIKV
21	76	5	3	CHIKV
21	42	5	1	CHIKV
58	30	5	1	CHIKV
58	73	5	0	CHIKV
58	19	5	2	CHIKV
58	28	5	1	CHIKV
58	51	5	2	CHIKV
58	14	5	1	CHIKV
58	57	5	1	CHIKV
58	62	5	1	CHIKV
58	5	5	2	CHIKV
58	56	5	3	CHIKV
58	12	5	2	CHIKV
58	100	5	1	CHIKV
58	40	5	2	CHIKV
58	64	5	0	CHIKV
58	69	5	1	CHIKV
58	2	5	3	CHIKV
58	80	5	0	CHIKV
58	26	5	1	CHIKV
58	90	5	1	CHIKV
58	65	5	1	CHIKV
58	72	5	2	CHIKV
58	46	5	1	CHIKV
58	4	5	1	CHIKV
58	38	5	0	CHIKV
58	50	5	1	CHIKV
58	63	5	3	CHIKV
58	31	5	2	CHIKV
58	9	5	2	CHIKV
58	86	5	0	CHIKV
58	20	5	1	CHIKV
58	96	5	0	CHIKV
58	8	5	2	CHIKV
58	37	5	1	CHIKV
58	89	5	1	CHIKV
58	99	5	2	CHIKV
58	77	5	1	CHIKV
58	60	5	1	CHIKV
58	71	5	0	CHIKV
58	95	5	0	CHIKV
58	44	5	0	CHIKV
58	85	5	3	CHIKV
58	23	5	1	CHIKV
58	78	5	3	CHIKV
58	49	5	1	CHIKV
58	53	5	0	CHIKV
58	32	5	1	CHIKV
58	84	5	2	CHIKV
58	94	5	1	CHIKV
58	45	5	1	CHIKV
58	83	5	2	CHIKV
58	25	5	1	CHIKV
58	93	5	1	CHIKV
58	66	5	1	CHIKV
58	17	5	0	CHIKV
58	6	5	0	CHIKV
58	11	5	3	CHIKV
58	54	5	2	CHIKV
58	29	5	1	CHIKV
58	18	5	2	CHIKV
58	43	5	2	CHIKV
58	24	5	0	CHIKV
58	59	5	1	CHIKV
58	55	5	1	CHIKV
58	22	5	3	CHIKV
58	68	5	2	CHIKV
58	33	5	2	CHIKV
58	70	5	1	CHIKV
58	61	5	2	CHIKV
58	1	5	2	CHIKV
58	67	5	0	CHIKV
58	16	5	0	CHIKV
58	52	5	0	CHIKV
58	34	5	1	CHIKV
58	82	5	0	CHIKV
58	92	5	0	CHIKV
58	39	5	1	CHIKV
58	10	5	2	CHIKV
58	7	5	2	CHIKV
58	35	5	0	CHIKV
58	76	5	2	CHIKV
58	42	5	1	CHIKV
30	73	5	3	CHIKV
30	19	5	2	CHIKV
30	28	5	0	CHIKV
30	51	5	0	CHIKV
30	14	5	1	CHIKV
30	57	5	0	CHIKV
30	62	5	0	CHIKV
30	5	5	2	CHIKV
30	56	5	1	CHIKV
30	12	5	3	CHIKV
30	100	5	0	CHIKV
30	40	5	1	CHIKV
30	64	5	2	CHIKV
30	69	5	0	CHIKV
30	2	5	1	CHIKV
30	80	5	1	CHIKV
30	26	5	1	CHIKV
30	90	5	3	CHIKV
30	65	5	1	CHIKV
30	72	5	1	CHIKV
30	46	5	2	CHIKV
30	4	5	1	CHIKV
30	38	5	1	CHIKV
30	50	5	0	CHIKV
30	63	5	2	CHIKV
30	31	5	0	CHIKV
30	9	5	2	CHIKV
30	86	5	2	CHIKV
30	20	5	2	CHIKV
30	96	5	1	CHIKV
30	8	5	0	CHIKV
30	37	5	0	CHIKV
30	89	5	1	CHIKV
30	99	5	1	CHIKV
30	77	5	1	CHIKV
30	60	5	1	CHIKV
30	71	5	0	CHIKV
30	95	5	2	CHIKV
30	44	5	1	CHIKV
30	85	5	1	CHIKV
30	23	5	2	CHIKV
30	78	5	1	CHIKV
30	49	5	1	CHIKV
30	53	5	2	CHIKV
30	32	5	3	CHIKV
30	84	5	1	CHIKV
30	94	5	0	CHIKV
30	45	5	0	CHIKV
30	83	5	1	CHIKV
30	25	5	1	CHIKV
30	93	5	2	CHIKV
30	66	5	0	CHIKV
30	17	5	1	CHIKV
30	6	5	2	CHIKV
30	11	5	2	CHIKV
30	54	5	2	CHIKV
30	29	5	2	CHIKV
30	18	5	1	CHIKV
30	43	5	0	CHIKV
