sample	round	prj	nCtg	nPath	cov	signal	annotatedRatio
rand.66	3	Pavels_SARS2_2021	226	99	100	42.3381664719365	87.7294771574728
rand.67	3	Pavels_SARS2_2021	1557	0	0	0	80.1718709542218
rand.68	3	Pavels_SARS2_2021	1030	1	100	3.11062625003247	86.2405311966508
rand.69	3	Pavels_SARS2_2021	528	1	100	7.4278209358389	75.2181084306653
rand.7	3	Pavels_SARS2_2021	1336	72	100	7.54192495756121	51.9031930060967
rand.70	3	Pavels_SARS2_2021	747	20	100	4.80428616935128	80.8395923792169
rand.71	3	Pavels_SARS2_2021	284	2	100	10.431939425228	49.695665539502
rand.72	3	Pavels_SARS2_2021	1244	1	100	2.64428791216754	87.1731146624356
rand.73	3	Pavels_SARS2_2021	1857	41	100	4.19348065292601	31.054031631484
rand.74	3	Pavels_SARS2_2021	651	10	100	5.54273480286422	94.8941668237144
rand.75	3	Pavels_SARS2_2021	509	2	100	5.99201799693485	68.3404439005582
rand.76	3	Pavels_SARS2_2021	560	1	100	4.00773997126991	95.7515062511517
rand.77	3	Pavels_SARS2_2021	730	25	100	6.1462629199017	77.0495250428897
rand.78	3	Pavels_SARS2_2021	255	0	0	0	66.0586141848661
rand.79	3	Pavels_SARS2_2021	1292	5	100	2.1444176036867	91.838023248951
rand.8	3	Pavels_SARS2_2021	167	1	100	16.4832621573219	80.5861627584751
rand.80	3	Pavels_SARS2_2021	28	1	100	69.7307378482341	46.8345656192237
rand.81	3	Pavels_SARS2_2021	1629	16	100	4.21803542975855	12.1246805759508
rand.82	3	Pavels_SARS2_2021	2504	1	99.9565261010601	2.39446988807916	13.8095523402355
rand.83	3	Pavels_SARS2_2021	23	2	99.7893187974451	52.1240916713248	85.3145067133684
rand.84	3	Pavels_SARS2_2021	325	1	100	7.53203516324355	77.0875143446078
rand.85	3	Pavels_SARS2_2021	740	1	99.9899675617831	4.68496361710529	79.0771840765923
rand.86	3	Pavels_SARS2_2021	2093	1	100	1.7811404801677	72.6123145875574
rand.87	3	Pavels_SARS2_2021	1183	1	100	2.63505423299056	78.238012134803
rand.88	3	Pavels_SARS2_2021	535	149	100	30.0838028339089	30.0715519368369
rand.89	3	Pavels_SARS2_2021	556	1	100	7.08034777997922	71.7422428287563
rand.9	3	Pavels_SARS2_2021	389	1	100	7.45955900652033	97.2163207349279
rand.90	3	Pavels_SARS2_2021	998	1	100	3.33218966734915	80.1824184561844
rand.91	3	Pavels_SARS2_2021	1395	1	100	3.57147543447583	70.6872727677583
rand.92	3	Pavels_SARS2_2021	405	2	100	12.1977660180999	42.3496218252988
rand.93	3	Pavels_SARS2_2021	1817	1	100	2.11953298857977	46.939220152773
rand.94	3	Pavels_SARS2_2021	1957	1	100	1.66615128747294	84.5788210150089
rand.95	3	Pavels_SARS2_2021	1721	4	99.5652610106009	1.88219779608439	85.6983804624599
rand.96	3	Pavels_SARS2_2021	968	65	100	4.87418268278185	86.409550562852
rand.97	3	Pavels_SARS2_2021	885	4	100	2.9020638953297	88.6914022703079
rand.98	3	Pavels_SARS2_2021	1802	69	100	2.48359816467568	87.2804047448927
rand.99	3	Pavels_SARS2_2021	630	1	99.9632143932047	4.22957305253149	76.6163942758028
rand.1	3	Pavels_SARS2_2021_mock	175	1	100	23.67547313001	67.2663621580752
rand.10	3	Pavels_SARS2_2021_mock	11	1	99.8762665953249	86.3278991790959	49.5348837209302
rand.100	3	Pavels_SARS2_2021_mock	439	1	99.9832792696385	9.00987234658084	75.1886148812008
rand.11	3	Pavels_SARS2_2021_mock	33	1	100	61.358424113359	83.5832759260241
rand.12	3	Pavels_SARS2_2021_mock	384	2	100	16.3063780112491	67.0060673687147
rand.13	3	Pavels_SARS2_2021_mock	159	1	100	20.448862471818	67.7144255790586
rand.14	3	Pavels_SARS2_2021_mock	22	1	99.7358124602883	70.6964395771109	82.8102248827051
rand.15	3	Pavels_SARS2_2021_mock	164	11	100	27.6889034584494	52.0411632703946
rand.16	3	Pavels_SARS2_2021_mock	272	29	100	18.6267217630854	60.8533495833122
rand.17	3	Pavels_SARS2_2021_mock	394	1	99.966558539277	14.2880358670663	47.4900180678548
rand.18	3	Pavels_SARS2_2021_mock	47	1	100	57.4738257612141	44.0258390929214
rand.19	3	Pavels_SARS2_2021_mock	107	13	91.8235628532254	37.8386572223907	48.7031125299282
rand.2	3	Pavels_SARS2_2021_mock	77	1	99.9297729324817	35.9937364490484	36.4296736798525
rand.20	3	Pavels_SARS2_2021_mock	52	20	73.5912784670434	37.7967091477448	85.1198365363375
rand.21	3	Pavels_SARS2_2021_mock	39	1	99.8829548874695	68.9648802789259	96.3172383007217
rand.22	3	Pavels_SARS2_2021_mock	576	1	100	8.82694027142111	64.7820176716186
rand.23	3	Pavels_SARS2_2021_mock	75	1	100	13.1550614137242	21.1598016395102
rand.24	3	Pavels_SARS2_2021_mock	376	125	100	42.2753605191692	27.4465239391304
rand.25	3	Pavels_SARS2_2021_mock	770	1	99.9933117078554	8.21790178424195	18.6874721141724
rand.26	3	Pavels_SARS2_2021_mock	67	1	100	47.9490128426299	35.4201190695391
rand.27	3	Pavels_SARS2_2021_mock	525	1	100	10.0173595432333	33.5396361635851
rand.28	3	Pavels_SARS2_2021_mock	15	1	100	81.2699962041104	26.1001737116387
rand.29	3	Pavels_SARS2_2021_mock	444	1	99.7224358759991	11.0340234223234	73.2622122403144
rand.3	3	Pavels_SARS2_2021_mock	190	139	100	69.964787853058	83.2515728499764
rand.30	3	Pavels_SARS2_2021_mock	329	2	100	15.4170679829842	69.3175415601592
rand.31	3	Pavels_SARS2_2021_mock	239	1	100	17.8033188895767	71.2557115650593
rand.32	3	Pavels_SARS2_2021_mock	151	1	100	30.3330806166288	33.3962099886822
rand.33	3	Pavels_SARS2_2021_mock	414	5	100	10.4912039755443	49.115700212736
rand.34	3	Pavels_SARS2_2021_mock	177	11	97.9099087048122	23.1108655326203	86.1385732031579
rand.35	3	Pavels_SARS2_2021_mock	442	3	100	11.3275026583904	35.3774974584535
rand.36	3	Pavels_SARS2_2021_mock	29	3	100	68.7906401169985	42.9024583663759
rand.37	3	Pavels_SARS2_2021_mock	94	30	100	50.0811135465815	85.0558174150335
rand.38	3	Pavels_SARS2_2021_mock	576	39	100	14.8964448980529	21.967029788875
rand.39	3	Pavels_SARS2_2021_mock	364	4	100	12.1423900130409	74.1691956007558
rand.4	3	Pavels_SARS2_2021_mock	20	1	100	75.7015967811322	79.2230785253072
rand.40	3	Pavels_SARS2_2021_mock	278	4	100	13.3376125403287	64.9381151934509
rand.41	3	Pavels_SARS2_2021_mock	126	2	100	27.7345860461709	82.6372345278524
rand.42	3	Pavels_SARS2_2021_mock	550	1	100	10.6102903357395	22.311639147153
rand.43	3	Pavels_SARS2_2021_mock	153	1	100	18.8093965219032	61.0811145798635
rand.44	3	Pavels_SARS2_2021_mock	2	1	99.9431495167709	98.8914992885742	100
rand.45	3	Pavels_SARS2_2021_mock	108	30	100	49.4400251837323	58.0258147944156
rand.46	3	Pavels_SARS2_2021_mock	86	28	100	36.3482566899578	99.5293401071443
rand.47	3	Pavels_SARS2_2021_mock	35	1	99.9264287864094	63.7924040904336	81.6568396226415
rand.48	3	Pavels_SARS2_2021_mock	22	1	100	75.9683634151288	68.5970464135021
rand.49	3	Pavels_SARS2_2021_mock	755	4	100	7.67596563346641	18.364428907793
rand.5	3	Pavels_SARS2_2021_mock	122	1	100	24.4249895971868	28.0825245338832
rand.50	3	Pavels_SARS2_2021_mock	17	1	100	71.4934397629233	90.1911468812877
rand.51	3	Pavels_SARS2_2021_mock	176	1	100	27.1196267608824	92.6897786175092
rand.52	3	Pavels_SARS2_2021_mock	69	11	100	59.6470713298607	47.203196347032
rand.53	3	Pavels_SARS2_2021_mock	855	2	99.4281510216366	6.08618755578118	35.4574265885471
rand.54	3	Pavels_SARS2_2021_mock	147	1	99.8762665953249	28.2359392283475	55.6167415389885
rand.55	3	Pavels_SARS2_2021_mock	29	2	100	66.2383151995446	85.6374011152898
rand.56	3	Pavels_SARS2_2021_mock	46	1	100	58.9552533017938	45.8601479204687
rand.57	3	Pavels_SARS2_2021_mock	6	1	99.9063639099756	93.8167315663861	62.3158963941087
rand.58	3	Pavels_SARS2_2021_mock	130	1	100	25.2088878407062	48.9746044259249
rand.59	3	Pavels_SARS2_2021_mock	152	96	100	75.321710939826	14.6648793565684
rand.6	3	Pavels_SARS2_2021_mock	88	1	100	32.5815164121888	61.7494548097892
rand.60	3	Pavels_SARS2_2021_mock	58	37	100	80.339001565743	78.1831651078804
rand.61	3	Pavels_SARS2_2021_mock	26	1	100	70.0377075672764	60.6738059876495
rand.62	3	Pavels_SARS2_2021_mock	106	41	100	47.0747262611818	59.3306248027769
rand.63	3	Pavels_SARS2_2021_mock	203	1	100	22.3205565041044	42.2916706659244
rand.64	3	Pavels_SARS2_2021_mock	65	1	100	45.8664376207859	68.6660622202074
rand.65	3	Pavels_SARS2_2021_mock	67	34	100	70.3569034852547	79.1701995364875
rand.66	3	Pavels_SARS2_2021_mock	108	99	100	88.9784910166785	82.8950572193815
rand.67	3	Pavels_SARS2_2021_mock	282	1	100	13.4921404579076	59.2351592356688
rand.68	3	Pavels_SARS2_2021_mock	156	1	100	25.4414588963103	63.6467249455772
rand.69	3	Pavels_SARS2_2021_mock	17	1	100	83.3718824021179	70.2027819674879
rand.7	3	Pavels_SARS2_2021_mock	172	72	100	56.9407459913025	50.5527995906836
rand.70	3	Pavels_SARS2_2021_mock	119	20	100	36.6455566506309	63.4686176357335
rand.71	3	Pavels_SARS2_2021_mock	136	2	100	22.7441563801448	40.4914768588218
rand.72	3	Pavels_SARS2_2021_mock	284	1	100	17.242412543289	83.8225873833728
rand.73	3	Pavels_SARS2_2021_mock	623	41	100	14.4431235858105	27.5761115625726
rand.74	3	Pavels_SARS2_2021_mock	83	12	100	39.0421935370566	91.4666426577834
rand.75	3	Pavels_SARS2_2021_mock	114	2	100	23.8210096010776	5.61597927546363
rand.76	3	Pavels_SARS2_2021_mock	83	1	100	23.6983272980832	97.8597019575263
rand.77	3	Pavels_SARS2_2021_mock	258	26	100	19.4988913525499	73.7313085685255
rand.78	3	Pavels_SARS2_2021_mock	41	0	0	0	63.2224444678387
rand.79	3	Pavels_SARS2_2021_mock	237	7	100	16.491781130376	86.574148975055
rand.8	3	Pavels_SARS2_2021_mock	20	1	100	68.1017211547218	44.4008279209193
rand.80	3	Pavels_SARS2_2021_mock	11	1	100	85.5822603719599	37.8845008930343
rand.81	3	Pavels_SARS2_2021_mock	334	16	100	20.6446974925236	11.3303812788532
rand.82	3	Pavels_SARS2_2021_mock	558	1	99.9565261010601	11.0686485805912	16.4350078283754
rand.83	3	Pavels_SARS2_2021_mock	5	2	99.7893187974451	96.594587595494	100
rand.84	3	Pavels_SARS2_2021_mock	109	1	100	31.3891101144318	26.5403060756942
rand.85	3	Pavels_SARS2_2021_mock	112	1	99.9899675617831	34.0764040846098	68.544706451836
rand.86	3	Pavels_SARS2_2021_mock	476	1	100	10.3771784649867	68.9024815144594
rand.87	3	Pavels_SARS2_2021_mock	303	1	100	13.9311680211504	80.9531020160941
rand.88	3	Pavels_SARS2_2021_mock	184	149	100	86.6476538744361	30.2522884572449
rand.89	3	Pavels_SARS2_2021_mock	56	1	100	52.768907785403	68.343792021515
rand.9	3	Pavels_SARS2_2021_mock	51	1	100	40.9738360171693	95.6391848077814
rand.90	3	Pavels_SARS2_2021_mock	33	1	100	49.5995622543899	84.7118041847611
rand.91	3	Pavels_SARS2_2021_mock	95	1	100	40.2652070417042	65.2633000878042
rand.92	3	Pavels_SARS2_2021_mock	35	2	100	68.491297682388	9.30881511161992
rand.93	3	Pavels_SARS2_2021_mock	454	1	100	11.6571134655325	35.6669327840435
rand.94	3	Pavels_SARS2_2021_mock	262	1	100	14.5793517687897	65.5980320533309
rand.95	3	Pavels_SARS2_2021_mock	196	4	99.5652610106009	21.5516804563255	65.6227508442985
rand.96	3	Pavels_SARS2_2021_mock	179	65	100	38.3306662174682	63.1714923062915
rand.97	3	Pavels_SARS2_2021_mock	134	4	100	24.3376726082945	78.9951530429258
rand.98	3	Pavels_SARS2_2021_mock	566	69	100	12.1323280387442	59.1770955036556
rand.99	3	Pavels_SARS2_2021_mock	167	1	99.9632143932047	17.7823782413935	34.3824842446475
