sample	project	Mixnumber	denovofrag	frag	cov	signal	sampleType	virus	gatkReads	denovoAssemble
LA_IVA_2024.Mix6_rand.13	LA_IVA_2024	6	53	12	100	53.3203497918815	BALF	IVA	17278	T
LA_IVA_2024.Mix6_rand.3	LA_IVA_2024	6	1151	10	100	3.81737214213571	BALF	IVA	7824	T
LA_IVA_2024.Mix3_rand.15	LA_IVA_2024	3	165	11	20.3713483561138	5.06089112520965	BALF	IVA	1191	T
LA_IVA_2024.Mix6_rand.37	LA_IVA_2024	6	77	18	99.0827389707099	47.1142438411613	BALF	IVA	4277	T
LA_IVA_2024.Mix8_rand.22	LA_IVA_2024	8	54	21	100	28.3932370758961	BALF	IVA	26988	T
LA_IVA_2024.Mix9_rand.19	LA_IVA_2024	9	232	30	100	31.8450410690205	BALF	IVA	211880	T
LA_IVA_2024.Mix3_rand.68	LA_IVA_2024	3	740	1	2.7512	0.141626434847928	BALF	IVA	573	T
LA_IVA_2024.Mix5_rand.80	LA_IVA_2024	5	53	27	100	67.8650687971593	BALF	IVA	30752	T
LA_IVA_2024.Mix5_rand.34	LA_IVA_2024	5	1302	18	70.7565650270946	0.606876549527282	BALF	IVA	2660	T
LA_IVA_2024.Mix2_rand.91	LA_IVA_2024	2	1719	13	96.3900789067576	2.44338486731205	BALF	IVA	19249	T
LA_IVA_2024.Mix8_rand.93	LA_IVA_2024	8	1025	33	100	7.50969691572052	BALF	IVA	26589	T
LA_IVA_2024.Mix3_rand.88	LA_IVA_2024	3	11	7	15.0326978305785	46.4974141984015	BALF	IVA	1254	T
LA_IVA_2024.Mix3_rand.83	LA_IVA_2024	3	739	13	100	5.00700053850296	BALF	IVA	359227	T
LA_IVA_2024.Mix9_rand.18	LA_IVA_2024	9	786	30	100	9.17585230425552	BALF	IVA	393047	T
LA_IVA_2024.Mix2_rand.15	LA_IVA_2024	2	0	0	0	0	BALF	IVA	460	F
LA_IVA_2024.Mix4_rand.71	LA_IVA_2024	4	119	7	26.4694632187148	11.2074322644792	BALF	IVA	506	T
LA_IVA_2024.Mix6_rand.73	LA_IVA_2024	6	616	20	57.3719917252569	4.38472172205894	BALF	IVA	4491	T
LA_IVA_2024.Mix7_rand.22	LA_IVA_2024	7	48	19	44.2468949703109	11.8915827529157	BALF	IVA	2967	T
LA_IVA_2024.Mix9_rand.60	LA_IVA_2024	9	334	26	100	18.7798612090167	BALF	IVA	98463	T
LA_IVA_2024.Mix2_rand.96	LA_IVA_2024	2	0	0	0	0	BALF	IVA	21	F
LA_IVA_2024.Mix8_rand.97	LA_IVA_2024	8	744	34	100	8.11362340870226	BALF	IVA	365890	T
LA_IVA_2024.Mix4_rand.77	LA_IVA_2024	4	167	11	100	21.4060969455906	BALF	IVA	14113	T
LA_IVA_2024.Mix9_rand.87	LA_IVA_2024	9	57	21	100	31.8646582019178	BALF	IVA	26895	T
LA_IVA_2024.Mix4_rand.24	LA_IVA_2024	4	229	5	8.91614552238806	1.82684789799723	BALF	IVA	787	T
LA_IVA_2024.Mix3_rand.99	LA_IVA_2024	3	10	8	100	88.4247114375656	BALF	IVA	33888	T
LA_IVA_2024.Mix6_rand.85	LA_IVA_2024	6	125	31	100	42.5124640634667	BALF	IVA	49538	T
LA_IVA_2024.Mix4_rand.96	LA_IVA_2024	4	30	23	86.2625557693953	84.5561789670551	BALF	IVA	6228	T
LA_IVA_2024.Mix6_rand.67	LA_IVA_2024	6	1188	8	100	2.90454465166574	BALF	IVA	33241	T
LA_IVA_2024.Mix7_rand.88	LA_IVA_2024	7	96	10	100	36.2394291754757	BALF	IVA	609396	T
LA_IVA_2024.Mix10_rand.30	LA_IVA_2024	10	105	32	100	57.0425328387112	BALF	IVA	73807	T
LA_IVA_2024.Mix4_rand.37	LA_IVA_2024	4	63	16	32.1713955952761	26.676402580017	BALF	IVA	2292	T
LA_IVA_2024.Mix2_rand.29	LA_IVA_2024	2	16	10	98.305181134763	86.6782818468136	BALF	IVA	10384	T
LA_IVA_2024.Mix7_rand.32	LA_IVA_2024	7	93	24	100	49.9575123479739	BALF	IVA	35649	T
LA_IVA_2024.Mix2_rand.12	LA_IVA_2024	2	20	16	98.8827791167192	92.4076704545455	BALF	IVA	8293	T
LA_IVA_2024.Mix7_rand.18	LA_IVA_2024	7	754	29	100	9.2331127684216	BALF	IVA	377075	T
LA_IVA_2024.Mix9_rand.74	LA_IVA_2024	9	105	27	100	45.4002684943122	BALF	IVA	50541	T
LA_IVA_2024.Mix6_rand.66	LA_IVA_2024	6	48	8	99.5376849570735	53.9882184365547	BALF	IVA	32859	T
LA_IVA_2024.Mix4_rand.36	LA_IVA_2024	4	169	8	98.8478779773086	15.2248118091191	BALF	IVA	24089	T
LA_IVA_2024.Mix8_rand.26	LA_IVA_2024	8	68	27	100	68.2217973231358	BALF	IVA	23655	T
LA_IVA_2024.Mix10_rand.7	LA_IVA_2024	10	138	28	100	44.1349958933771	BALF	IVA	74393	T
LA_IVA_2024.Mix4_rand.30	LA_IVA_2024	4	0	0	0	0	BALF	IVA	321	F
LA_IVA_2024.Mix5_rand.100	LA_IVA_2024	5	3025	30	100	1.59091572962597	BALF	IVA	294067	T
LA_IVA_2024.Mix9_rand.15	LA_IVA_2024	9	1124	21	100	6.85818183683256	BALF	IVA	34024	T
LA_IVA_2024.Mix3_rand.100	LA_IVA_2024	3	3021	30	100	1.5924400145442	BALF	IVA	294045	T
LA_IVA_2024.Mix2_rand.68	LA_IVA_2024	2	737	1	2.7512	0.142070540770713	BALF	IVA	572	T
LA_IVA_2024.Mix4_rand.43	LA_IVA_2024	4	10	10	100	100	BALF	IVA	16120	T
LA_IVA_2024.Mix7_rand.14	LA_IVA_2024	7	40	23	100	83.9923712650985	BALF	IVA	333700	T
LA_IVA_2024.Mix3_rand.10	LA_IVA_2024	3	0	0	0	0	BALF	IVA	30	F
LA_IVA_2024.Mix7_rand.6	LA_IVA_2024	7	1098	9	100	3.2907297095164	BALF	IVA	15958	T
LA_IVA_2024.Mix6_rand.57	LA_IVA_2024	6	49	11	96.9295861529872	52.9343404997095	BALF	IVA	28678	T
LA_IVA_2024.Mix9_rand.69	LA_IVA_2024	9	3348	30	100	1.78234895094083	BALF	IVA	22965	T
LA_IVA_2024.Mix4_rand.33	LA_IVA_2024	4	30	26	100	92.8926686662364	BALF	IVA	293792	T
LA_IVA_2024.Mix3_rand.28	LA_IVA_2024	3	12	1	3.2072	9.12235192390834	BALF	IVA	369	T
LA_IVA_2024.Mix4_rand.49	LA_IVA_2024	4	81	39	100	65.1503859462337	BALF	IVA	853799	T
LA_IVA_2024.Mix4_rand.1	LA_IVA_2024	4	218	32	100	34.4294716167926	BALF	IVA	12187	T
LA_IVA_2024.Mix3_rand.72	LA_IVA_2024	3	24	8	100	73.5500735173991	BALF	IVA	43536	T
LA_IVA_2024.Mix7_rand.41	LA_IVA_2024	7	0	0	0	0	BALF	IVA	363	F
LA_IVA_2024.Mix2_rand.21	LA_IVA_2024	2	1321	17	68.4743651911685	0.582591436136902	BALF	IVA	2328	T
LA_IVA_2024.Mix6_rand.54	LA_IVA_2024	6	1733	5	15.2226951857666	0.364197048240199	BALF	IVA	1179	T
LA_IVA_2024.Mix6_rand.75	LA_IVA_2024	6	153	27	100	29.9088583306684	BALF	IVA	17529	T
LA_IVA_2024.Mix10_rand.20	LA_IVA_2024	10	956	31	100	9.38026730824375	BALF	IVA	234152	T
LA_IVA_2024.Mix3_rand.78	LA_IVA_2024	3	29	16	97.8567842242813	71.402428880386	BALF	IVA	8050	T
LA_IVA_2024.Mix3_rand.52	LA_IVA_2024	3	296	20	63.4594950411224	8.84468312731047	BALF	IVA	2906	T
LA_IVA_2024.Mix3_rand.59	LA_IVA_2024	3	42	28	100	84.1640810734577	BALF	IVA	610030	T
LA_IVA_2024.Mix3_rand.97	LA_IVA_2024	3	23	16	36.3732943155205	63.1815181518152	BALF	IVA	1961	T
LA_IVA_2024.Mix5_rand.49	LA_IVA_2024	5	82	39	100	64.7282824276081	BALF	IVA	853803	T
LA_IVA_2024.Mix2_rand.82	LA_IVA_2024	2	15	8	98.8478779773086	84.989589248533	BALF	IVA	24022	T
LA_IVA_2024.Mix8_rand.54	LA_IVA_2024	8	4741	12	100	0.79081355722955	BALF	IVA	14337	T
LA_IVA_2024.Mix9_rand.76	LA_IVA_2024	9	516	20	100	8.45405271599272	BALF	IVA	20198	T
LA_IVA_2024.Mix8_rand.64	LA_IVA_2024	8	3662	19	100	1.47001451288213	BALF	IVA	663634	T
LA_IVA_2024.Mix10_rand.21	LA_IVA_2024	10	2205	18	100	1.40513501512445	BALF	IVA	45717	T
LA_IVA_2024.Mix4_rand.55	LA_IVA_2024	4	0	0	0	0	BALF	IVA	87	F
LA_IVA_2024.Mix6_rand.61	LA_IVA_2024	6	121	29	100	43.3144873780114	BALF	IVA	343803	T
LA_IVA_2024.Mix5_rand.54	LA_IVA_2024	5	1729	5	15.2226951857666	0.388831622124772	BALF	IVA	1179	T
LA_IVA_2024.Mix7_rand.42	LA_IVA_2024	7	708	11	100	5.59188221438853	BALF	IVA	361728	T
LA_IVA_2024.Mix5_rand.92	LA_IVA_2024	5	40	17	97.0891764705882	23.7131772873239	BALF	IVA	5068	T
LA_IVA_2024.Mix9_rand.68	LA_IVA_2024	9	817	42	100	7.45264458192947	BALF	IVA	18192	T
LA_IVA_2024.Mix5_rand.18	LA_IVA_2024	5	726	12	100	5.44645042483013	BALF	IVA	359500	T
LA_IVA_2024.Mix2_rand.13	LA_IVA_2024	2	24	16	78.3517741550696	84.5971000713097	BALF	IVA	1977	T
LA_IVA_2024.Mix2_rand.89	LA_IVA_2024	2	0	0	0	0	BALF	IVA	298	F
LA_IVA_2024.Mix2_rand.28	LA_IVA_2024	2	11	1	3.2072	9.27880386983289	BALF	IVA	368	T
LA_IVA_2024.Mix10_rand.52	LA_IVA_2024	10	326	9	100	11.9954272027001	BALF	IVA	12746	T
LA_IVA_2024.Mix6_rand.26	LA_IVA_2024	6	42	27	100	82.9164410756181	BALF	IVA	23581	T
LA_IVA_2024.Mix7_rand.26	LA_IVA_2024	7	48	27	100	79.211061687528	BALF	IVA	23583	T
LA_IVA_2024.Mix10_rand.2	LA_IVA_2024	10	875	13	100	5.53285604806207	BALF	IVA	181959	T
LA_IVA_2024.Mix10_rand.3	LA_IVA_2024	10	1217	9	100	3.6842478881238	BALF	IVA	15841	T
LA_IVA_2024.Mix7_rand.25	LA_IVA_2024	7	191	32	75.0494580131723	16.2808718303822	BALF	IVA	9481	T
LA_IVA_2024.Mix5_rand.52	LA_IVA_2024	5	299	20	63.4594950411224	8.77940047734704	BALF	IVA	2908	T
LA_IVA_2024.Mix9_rand.26	LA_IVA_2024	9	98	27	100	55.4580453860685	BALF	IVA	23659	T
LA_IVA_2024.Mix8_rand.99	LA_IVA_2024	8	33	20	100	85.6560639347916	BALF	IVA	72510	T
LA_IVA_2024.Mix2_rand.64	LA_IVA_2024	2	0	0	0	0	BALF	IVA	24	F
LA_IVA_2024.Mix7_rand.40	LA_IVA_2024	7	50	11	100	58.9875120884666	BALF	IVA	458448	T
LA_IVA_2024.Mix4_rand.16	LA_IVA_2024	4	39	12	100	63.0619627002396	BALF	IVA	14804	T
LA_IVA_2024.Mix6_rand.51	LA_IVA_2024	6	351	9	100	13.0110206037374	BALF	IVA	21408	T
LA_IVA_2024.Mix2_rand.62	LA_IVA_2024	2	38	15	94.2687442139738	62.2896765746981	BALF	IVA	7965	T
LA_IVA_2024.Mix5_rand.13	LA_IVA_2024	5	24	11	100	76.575426128477	BALF	IVA	9315	T
LA_IVA_2024.Mix10_rand.16	LA_IVA_2024	10	167	8	100	17.262973053235	BALF	IVA	22956	T
LA_IVA_2024.Mix8_rand.4	LA_IVA_2024	8	74	23	100	27.6815769522365	BALF	IVA	51142	T
LA_IVA_2024.Mix6_rand.48	LA_IVA_2024	6	769	20	78.8265922062701	3.85394256243335	BALF	IVA	4910	T
LA_IVA_2024.Mix8_rand.80	LA_IVA_2024	8	79	27	100	46.3602597468226	BALF	IVA	30753	T
LA_IVA_2024.Mix8_rand.15	LA_IVA_2024	8	1122	21	100	4.38429319647738	BALF	IVA	10003	T
LA_IVA_2024.Mix9_rand.77	LA_IVA_2024	9	231	25	100	28.4986563346536	BALF	IVA	79252	T
LA_IVA_2024.Mix6_rand.78	LA_IVA_2024	6	42	18	100	61.8376186526587	BALF	IVA	8828	T
LA_IVA_2024.Mix4_rand.61	LA_IVA_2024	4	34	29	100	93.8204658057972	BALF	IVA	335821	T
LA_IVA_2024.Mix5_rand.36	LA_IVA_2024	5	180	8	98.8478779773086	14.5021155647427	BALF	IVA	24136	T
LA_IVA_2024.Mix10_rand.55	LA_IVA_2024	10	237	6	15.2758981246832	3.01842591341172	BALF	IVA	1318	T
LA_IVA_2024.Mix7_rand.51	LA_IVA_2024	7	408	26	100	20.1393723006909	BALF	IVA	32261	T
LA_IVA_2024.Mix5_rand.2	LA_IVA_2024	5	153	23	90.1519215406562	23.9007782101167	BALF	IVA	6981	T
LA_IVA_2024.Mix8_rand.40	LA_IVA_2024	8	104	26	100	55.8488848429677	BALF	IVA	501980	T
LA_IVA_2024.Mix2_rand.58	LA_IVA_2024	2	82	8	100	39.27500363954	BALF	IVA	64246	T
LA_IVA_2024.Mix6_rand.53	LA_IVA_2024	6	33	11	100	66.6286548373854	BALF	IVA	18713	T
LA_IVA_2024.Mix6_rand.21	LA_IVA_2024	6	1332	8	99.0533336705095	0.837979635940126	BALF	IVA	17472	T
LA_IVA_2024.Mix5_rand.81	LA_IVA_2024	5	217	16	37.6196933718769	4.36146404215201	BALF	IVA	1991	T
LA_IVA_2024.Mix8_rand.94	LA_IVA_2024	8	350	30	100	10.2513040265268	BALF	IVA	75869	T
LA_IVA_2024.Mix9_rand.43	LA_IVA_2024	9	49	8	100	54.6783270577756	BALF	IVA	21295	T
LA_IVA_2024.Mix2_rand.63	LA_IVA_2024	2	16	14	99.4755786005648	95.9533758522102	BALF	IVA	39674	T
LA_IVA_2024.Mix6_rand.68	LA_IVA_2024	6	802	43	100	7.472245641131	BALF	IVA	17182	T
LA_IVA_2024.Mix2_rand.92	LA_IVA_2024	2	0	0	0	0	BALF	IVA	95	F
LA_IVA_2024.Mix5_rand.90	LA_IVA_2024	5	19	3	5.25426854724965	13.4611769129536	BALF	IVA	835	T
LA_IVA_2024.Mix8_rand.35	LA_IVA_2024	8	804	11	100	4.92066616519153	BALF	IVA	360158	T
LA_IVA_2024.Mix2_rand.48	LA_IVA_2024	2	0	0	0	0	BALF	IVA	5	F
LA_IVA_2024.Mix10_rand.4	LA_IVA_2024	10	139	23	100	21.8586922540461	BALF	IVA	66550	T
LA_IVA_2024.Mix5_rand.79	LA_IVA_2024	5	82	14	95.406191975213	41.4018215400293	BALF	IVA	9058	T
LA_IVA_2024.Mix8_rand.11	LA_IVA_2024	8	203	29	100	30.2117352164953	BALF	IVA	20683	T
LA_IVA_2024.Mix6_rand.69	LA_IVA_2024	6	3012	29	100	1.88647458799466	BALF	IVA	16421	T
LA_IVA_2024.Mix8_rand.68	LA_IVA_2024	8	812	42	100	7.52723972005033	BALF	IVA	18191	T
LA_IVA_2024.Mix3_rand.22	LA_IVA_2024	3	35	19	44.2468949703109	55.9807692307692	BALF	IVA	2919	T
LA_IVA_2024.Mix6_rand.60	LA_IVA_2024	6	182	26	100	31.2731011505024	BALF	IVA	97482	T
LA_IVA_2024.Mix10_rand.77	LA_IVA_2024	10	234	25	100	25.7261147842251	BALF	IVA	741025	T
LA_IVA_2024.Mix7_rand.83	LA_IVA_2024	7	765	32	100	8.73529501221684	BALF	IVA	1021118	T
LA_IVA_2024.Mix10_rand.93	LA_IVA_2024	10	1028	31	100	7.48121369177314	BALF	IVA	370923	T
LA_IVA_2024.Mix2_rand.55	LA_IVA_2024	2	0	0	0	0	BALF	IVA	51	F
LA_IVA_2024.Mix4_rand.4	LA_IVA_2024	4	33	18	100	29.7924611322969	BALF	IVA	49740	T
LA_IVA_2024.Mix8_rand.83	LA_IVA_2024	8	770	32	100	8.6860676120707	BALF	IVA	1021235	T
LA_IVA_2024.Mix8_rand.77	LA_IVA_2024	8	212	25	100	30.6796793307773	BALF	IVA	79251	T
LA_IVA_2024.Mix7_rand.35	LA_IVA_2024	7	807	13	100	4.91000891835144	BALF	IVA	359737	T
LA_IVA_2024.Mix7_rand.4	LA_IVA_2024	7	73	23	100	27.8445488377768	BALF	IVA	51141	T
LA_IVA_2024.Mix8_rand.70	LA_IVA_2024	8	160	16	32.3842013239188	10.2306711487191	BALF	IVA	1939	T
LA_IVA_2024.Mix9_rand.40	LA_IVA_2024	9	171	26	100	39.6107871250443	BALF	IVA	517381	T
LA_IVA_2024.Mix9_rand.71	LA_IVA_2024	9	273	22	78.0289564628446	13.9753430419011	BALF	IVA	3124	T
LA_IVA_2024.Mix6_rand.86	LA_IVA_2024	6	69	23	100	59.6957306348082	BALF	IVA	75622	T
LA_IVA_2024.Mix10_rand.43	LA_IVA_2024	10	59	8	100	49.8910192471092	BALF	IVA	21350	T
LA_IVA_2024.Mix3_rand.91	LA_IVA_2024	3	1722	13	96.3900789067576	2.28841663869974	BALF	IVA	19249	T
LA_IVA_2024.Mix9_rand.49	LA_IVA_2024	9	238	39	100	23.7357330566411	BALF	IVA	853929	T
LA_IVA_2024.Mix5_rand.20	LA_IVA_2024	5	884	30	100	9.29445456912262	BALF	IVA	106690	T
LA_IVA_2024.Mix7_rand.65	LA_IVA_2024	7	114	8	98.6571151253627	31.552760045062	BALF	IVA	22678	T
LA_IVA_2024.Mix10_rand.22	LA_IVA_2024	10	78	28	100	29.3205721808849	BALF	IVA	28424	T
LA_IVA_2024.Mix3_rand.85	LA_IVA_2024	3	46	22	86.4264835568355	59.1398408653596	BALF	IVA	12582	T
LA_IVA_2024.Mix10_rand.81	LA_IVA_2024	10	359	18	100	9.68078837278504	BALF	IVA	663891	T
LA_IVA_2024.Mix8_rand.69	LA_IVA_2024	8	3041	30	100	1.88964843028931	BALF	IVA	22964	T
LA_IVA_2024.Mix8_rand.82	LA_IVA_2024	8	97	8	98.8478779773086	19.0474843745581	BALF	IVA	24055	T
LA_IVA_2024.Mix9_rand.23	LA_IVA_2024	9	449	25	100	13.9294002506061	BALF	IVA	49046	T
LA_IVA_2024.Mix9_rand.36	LA_IVA_2024	9	951	22	100	6.71630480087909	BALF	IVA	317308	T
LA_IVA_2024.Mix9_rand.14	LA_IVA_2024	9	63	23	100	71.4857699383184	BALF	IVA	334130	T
LA_IVA_2024.Mix5_rand.67	LA_IVA_2024	5	1187	8	100	2.90718733290788	BALF	IVA	33227	T
LA_IVA_2024.Mix7_rand.98	LA_IVA_2024	7	438	27	100	16.5759167657247	BALF	IVA	27396	T
LA_IVA_2024.Mix8_rand.63	LA_IVA_2024	8	1467	30	100	1.56700116172661	BALF	IVA	52941	T
LA_IVA_2024.Mix10_rand.27	LA_IVA_2024	10	1477	31	100	1.46659920620991	BALF	IVA	384020	T
LA_IVA_2024.Mix6_rand.95	LA_IVA_2024	6	877	8	100	5.25774881461238	BALF	IVA	262613	T
LA_IVA_2024.Mix2_rand.72	LA_IVA_2024	2	17	8	100	81.4104882459313	BALF	IVA	43535	T
LA_IVA_2024.Mix8_rand.12	LA_IVA_2024	8	813	20	100	8.71227330800246	BALF	IVA	29108	T
LA_IVA_2024.Mix7_rand.37	LA_IVA_2024	7	94	18	99.2221680953169	40.4614417811294	BALF	IVA	4349	T
LA_IVA_2024.Mix6_rand.90	LA_IVA_2024	6	758	3	5.25426854724965	0.275407919131619	BALF	IVA	836	T
LA_IVA_2024.Mix6_rand.19	LA_IVA_2024	6	180	8	100	21.9118650677586	BALF	IVA	54298	T
LA_IVA_2024.Mix9_rand.56	LA_IVA_2024	9	1356	28	100	1.59297540552617	BALF	IVA	366641	T
LA_IVA_2024.Mix4_rand.83	LA_IVA_2024	4	741	13	100	5.02478392355457	BALF	IVA	359256	T
LA_IVA_2024.Mix6_rand.22	LA_IVA_2024	6	45	19	44.2468949703109	12.093139189498	BALF	IVA	2960	T
LA_IVA_2024.Mix5_rand.42	LA_IVA_2024	5	710	11	100	5.58612302780386	BALF	IVA	361551	T
LA_IVA_2024.Mix3_rand.49	LA_IVA_2024	3	50	9	100	51.62153000113	BALF	IVA	620146	T
LA_IVA_2024.Mix9_rand.16	LA_IVA_2024	9	157	8	100	17.8202513761712	BALF	IVA	22925	T
LA_IVA_2024.Mix5_rand.50	LA_IVA_2024	5	3030	13	99.7945677981175	1.01936409490678	BALF	IVA	233762	T
LA_IVA_2024.Mix10_rand.83	LA_IVA_2024	10	788	30	100	8.58239095315024	BALF	IVA	1021301	T
LA_IVA_2024.Mix10_rand.28	LA_IVA_2024	10	433	23	100	15.8815539255637	BALF	IVA	66883	T
LA_IVA_2024.Mix9_rand.78	LA_IVA_2024	9	98	17	100	24.4481739574592	BALF	IVA	9176	T
LA_IVA_2024.Mix9_rand.99	LA_IVA_2024	9	44	20	100	79.6459128993102	BALF	IVA	72847	T
LA_IVA_2024.Mix4_rand.7	LA_IVA_2024	4	71	23	100	56.1205445923206	BALF	IVA	56251	T
LA_IVA_2024.Mix5_rand.43	LA_IVA_2024	5	10	10	100	100	BALF	IVA	16121	T
LA_IVA_2024.Mix4_rand.59	LA_IVA_2024	4	44	27	100	83.4630557628745	BALF	IVA	621274	T
LA_IVA_2024.Mix3_rand.35	LA_IVA_2024	3	713	13	100	5.52247057894321	BALF	IVA	359204	T
LA_IVA_2024.Mix3_rand.38	LA_IVA_2024	3	0	0	0	0	BALF	IVA	206	F
LA_IVA_2024.Mix10_rand.26	LA_IVA_2024	10	100	27	100	54.6683485255968	BALF	IVA	27763	T
LA_IVA_2024.Mix2_rand.34	LA_IVA_2024	2	1298	17	68.4743651911685	0.587933223488345	BALF	IVA	2274	T
LA_IVA_2024.Mix2_rand.65	LA_IVA_2024	2	40	8	98.811138368984	52.6531889101787	BALF	IVA	15403	T
LA_IVA_2024.Mix4_rand.3	LA_IVA_2024	4	0	0	0	0	BALF	IVA	97	F
LA_IVA_2024.Mix6_rand.88	LA_IVA_2024	6	91	7	15.3746978798587	7.90296116884132	BALF	IVA	1337	T
LA_IVA_2024.Mix4_rand.73	LA_IVA_2024	4	42	20	57.3719917252569	55.122307411464	BALF	IVA	4473	T
LA_IVA_2024.Mix9_rand.12	LA_IVA_2024	9	944	20	100	7.72906184956974	BALF	IVA	29113	T
LA_IVA_2024.Mix8_rand.29	LA_IVA_2024	8	263	28	100	21.3629004005189	BALF	IVA	13672	T
LA_IVA_2024.Mix9_rand.4	LA_IVA_2024	9	132	23	100	22.5191076095978	BALF	IVA	66543	T
LA_IVA_2024.Mix6_rand.35	LA_IVA_2024	6	804	13	100	4.92300759714702	BALF	IVA	359711	T
LA_IVA_2024.Mix8_rand.89	LA_IVA_2024	8	323	8	100	8.17650563616777	BALF	IVA	557652	T
LA_IVA_2024.Mix8_rand.76	LA_IVA_2024	8	512	20	100	8.5000803704299	BALF	IVA	20198	T
LA_IVA_2024.Mix9_rand.88	LA_IVA_2024	9	109	10	100	33.052134300658	BALF	IVA	628689	T
LA_IVA_2024.Mix2_rand.7	LA_IVA_2024	2	35	16	98.2899761108457	67.2053627104552	BALF	IVA	39037	T
LA_IVA_2024.Mix6_rand.9	LA_IVA_2024	6	22	10	100	80.3327845719661	BALF	IVA	240241	T
LA_IVA_2024.Mix5_rand.16	LA_IVA_2024	5	40	12	100	62.6996730499766	BALF	IVA	14804	T
LA_IVA_2024.Mix8_rand.33	LA_IVA_2024	8	40	26	100	84.5205195523007	BALF	IVA	294638	T
LA_IVA_2024.Mix7_rand.1	LA_IVA_2024	7	290	36	100	20.4935338080292	BALF	IVA	15093	T
LA_IVA_2024.Mix2_rand.5	LA_IVA_2024	2	840	10	99.1183798129078	5.31515156455044	BALF	IVA	6915	T
LA_IVA_2024.Mix9_rand.86	LA_IVA_2024	9	88	26	100	35.6714118771911	BALF	IVA	141600	T
LA_IVA_2024.Mix7_rand.64	LA_IVA_2024	7	3641	8	99.5670372141065	1.18216368715181	BALF	IVA	661889	T
LA_IVA_2024.Mix8_rand.5	LA_IVA_2024	8	994	22	100	8.93563931923422	BALF	IVA	27612	T
LA_IVA_2024.Mix8_rand.44	LA_IVA_2024	8	2245	29	100	1.04127885035073	BALF	IVA	19216	T
LA_IVA_2024.Mix10_rand.78	LA_IVA_2024	10	102	17	100	23.7860286809598	BALF	IVA	9180	T
LA_IVA_2024.Mix5_rand.22	LA_IVA_2024	5	39	19	44.2468949703109	12.5180072674106	BALF	IVA	2919	T
LA_IVA_2024.Mix9_rand.63	LA_IVA_2024	9	1548	30	100	1.53097864924877	BALF	IVA	53075	T
LA_IVA_2024.Mix4_rand.90	LA_IVA_2024	4	5	3	5.25426854724965	61.617900172117	BALF	IVA	834	T
LA_IVA_2024.Mix3_rand.84	LA_IVA_2024	3	96	8	98.811138368984	18.6625086625087	BALF	IVA	15412	T
LA_IVA_2024.Mix3_rand.41	LA_IVA_2024	3	0	0	0	0	BALF	IVA	57	F
LA_IVA_2024.Mix10_rand.37	LA_IVA_2024	10	137	13	100	27.574968592393	BALF	IVA	23701	T
LA_IVA_2024.Mix4_rand.72	LA_IVA_2024	4	37	8	100	63.0620535088948	BALF	IVA	44601	T
LA_IVA_2024.Mix8_rand.96	LA_IVA_2024	8	48	29	97.7764936600411	72.0527795803591	BALF	IVA	7307	T
LA_IVA_2024.Mix2_rand.59	LA_IVA_2024	2	36	28	100	91.8675228712175	BALF	IVA	610029	T
LA_IVA_2024.Mix9_rand.83	LA_IVA_2024	9	771	30	100	8.66282129055827	BALF	IVA	1021290	T
LA_IVA_2024.Mix7_rand.89	LA_IVA_2024	7	333	23	70.0410896444789	5.73169973257043	BALF	IVA	2545	T
LA_IVA_2024.Mix5_rand.21	LA_IVA_2024	5	1332	8	99.0533336705095	0.837979635940126	BALF	IVA	17459	T
LA_IVA_2024.Mix7_rand.97	LA_IVA_2024	7	742	33	100	8.04792825986008	BALF	IVA	365849	T
LA_IVA_2024.Mix6_rand.96	LA_IVA_2024	6	34	23	86.3139559411865	79.2000538684264	BALF	IVA	6278	T
LA_IVA_2024.Mix7_rand.33	LA_IVA_2024	7	39	26	100	85.1944705595599	BALF	IVA	294597	T
LA_IVA_2024.Mix5_rand.61	LA_IVA_2024	5	119	29	100	43.7987178553216	BALF	IVA	335823	T
LA_IVA_2024.Mix2_rand.27	LA_IVA_2024	2	13	3	5.8368	19.8860693940963	BALF	IVA	904	T
LA_IVA_2024.Mix3_rand.9	LA_IVA_2024	3	17	10	100	87.3872721458267	BALF	IVA	240198	T
LA_IVA_2024.Mix10_rand.88	LA_IVA_2024	10	118	10	100	31.3189448441247	BALF	IVA	628744	T
LA_IVA_2024.Mix10_rand.25	LA_IVA_2024	10	216	18	100	19.9932599707068	BALF	IVA	28770	T
LA_IVA_2024.Mix7_rand.48	LA_IVA_2024	7	918	20	80.0425916827108	3.29154829656438	BALF	IVA	5020	T
LA_IVA_2024.Mix9_rand.96	LA_IVA_2024	9	47	29	100	73.756686616175	BALF	IVA	7780	T
LA_IVA_2024.Mix4_rand.94	LA_IVA_2024	4	310	12	100	6.76685567353545	BALF	IVA	19833	T
LA_IVA_2024.Mix5_rand.1	LA_IVA_2024	5	245	36	100	32.1807638976428	BALF	IVA	15067	T
LA_IVA_2024.Mix4_rand.42	LA_IVA_2024	4	706	11	100	5.61503820471676	BALF	IVA	361130	T
LA_IVA_2024.Mix4_rand.81	LA_IVA_2024	4	211	16	36.3732943155205	4.27447372886654	BALF	IVA	1960	T
LA_IVA_2024.Mix2_rand.6	LA_IVA_2024	2	0	0	0	0	BALF	IVA	78	F
