sample	project	Mix	gatkReads	asmRef	asmFrag	asmPathogenFrag	asmCov	asmSignal	Virus	CleanSizeRNA	CleanSizeDNA
Zhang_Dengue_2021.Mix4.rand.60	Zhang_Dengue_2021	4	83497	q	873	2	100	2.06237665268651	Dengue	1785478	0
Zhang_Dengue_2021.Mix7.rand.54	Zhang_Dengue_2021	7	156724	q	1792	1	100	0.755983430229895	Dengue	2545954	0
Zhang_Dengue_2021.Mix6.rand.54	Zhang_Dengue_2021	6	154083	q	1372	1	100	1.23089948935282	Dengue	1812088	0
Zhang_Dengue_2021.Mix10.rand.71	Zhang_Dengue_2021	10	249798	q	1999	2	100	0.713510650282934	Dengue	2739819	0
Zhang_Dengue_2021.Mix9.rand.60	Zhang_Dengue_2021	9	190877	q	1643	1	100	0.961980649444302	Dengue	3323328	0
Zhang_Dengue_2021.Mix2.rand.70	Zhang_Dengue_2021	2	46040	q	971	1	98.1572	1.62153474794584	Dengue	751261	0
Zhang_Dengue_2021.Mix6.rand.62	Zhang_Dengue_2021	6	192246	q	1031	1	100	1.5190667459731	Dengue	1858045	0
Zhang_Dengue_2021.Mix3.rand.70	Zhang_Dengue_2021	3	63658	q	1085	1	99.6071271564293	1.5335028904398	Dengue	1049712	0
Zhang_Dengue_2021.Mix10.rand.83	Zhang_Dengue_2021	10	254165	q	1987	1	100	0.682356758201036	Dengue	4199262	0
Zhang_Dengue_2021.Mix10.rand.54	Zhang_Dengue_2021	10	280887	q	1927	1	100	0.698270405992882	Dengue	4110217	0
Zhang_Dengue_2021.Mix8.rand.3	Zhang_Dengue_2021	8	131645	q	1863	2	100	0.798444224256496	Dengue	3302477	0
Zhang_Dengue_2021.Mix9.rand.36	Zhang_Dengue_2021	9	212326	q	1951	2	100	0.68097115364636	Dengue	3805694	0
Zhang_Dengue_2021.Mix8.rand.12	Zhang_Dengue_2021	8	207280	q	1547	1	100	0.90161861087371	Dengue	3742201	0
Zhang_Dengue_2021.Mix9.rand.93	Zhang_Dengue_2021	9	135607	q	2117	2	100	0.608340684424478	Dengue	4300128	0
Zhang_Dengue_2021.Mix6.rand.53	Zhang_Dengue_2021	6	100148	q	908	2	100	2.29029231754352	Dengue	1609761	0
Zhang_Dengue_2021.Mix3.rand.21	Zhang_Dengue_2021	3	18502	q	698	2	100	2.71440888573312	Dengue	588718	0
Zhang_Dengue_2021.Mix3.rand.93	Zhang_Dengue_2021	3	49708	q	1049	1	99.6258271419167	1.64793080237983	Dengue	1292910	0
Zhang_Dengue_2021.Mix5.rand.68	Zhang_Dengue_2021	5	93475	q	1175	1	100	1.44601668034903	Dengue	2695959	0
Zhang_Dengue_2021.Mix10.rand.99	Zhang_Dengue_2021	10	212554	q	2142	1	100	0.618024448522966	Dengue	4022975	0
Zhang_Dengue_2021.Mix4.rand.22	Zhang_Dengue_2021	4	23021	q	1664	6	99.466799317212	0.845563238317144	Dengue	1914630	0
Zhang_Dengue_2021.Mix2.rand.87	Zhang_Dengue_2021	2	35739	q	305	2	100	6.5984617083134	Dengue	490897	0
Zhang_Dengue_2021.Mix9.rand.86	Zhang_Dengue_2021	9	155560	q	1916	5	100	0.771520851037399	Dengue	3350502	0
Zhang_Dengue_2021.Mix9.rand.94	Zhang_Dengue_2021	9	144235	q	1953	2	100	0.709601068705601	Dengue	4313773	0
Zhang_Dengue_2021.Mix7.rand.76	Zhang_Dengue_2021	7	142792	q	1575	2	100	1.024426291869	Dengue	3215849	0
Zhang_Dengue_2021.Mix7.rand.27	Zhang_Dengue_2021	7	100019	q	1647	2	100	0.89229991421787	Dengue	3245406	0
Zhang_Dengue_2021.Mix8.rand.42	Zhang_Dengue_2021	8	217013	q	1885	1	100	0.72594641740157	Dengue	4026961	0
Zhang_Dengue_2021.Mix3.rand.80	Zhang_Dengue_2021	3	78814	q	1033	4	100	1.6185438928676	Dengue	830264	0
Zhang_Dengue_2021.Mix9.rand.96	Zhang_Dengue_2021	9	286936	q	1730	2	100	0.896012344434844	Dengue	3260878	0
Zhang_Dengue_2021.Mix10.rand.61	Zhang_Dengue_2021	10	280528	q	2035	1	100	0.658843914932776	Dengue	3875225	0
Zhang_Dengue_2021.Mix6.rand.55	Zhang_Dengue_2021	6	84256	q	1360	3	100	1.15386811981349	Dengue	2717800	0
Zhang_Dengue_2021.Mix9.rand.51	Zhang_Dengue_2021	9	159169	q	1612	4	100	0.968805256219267	Dengue	4170649	0
Zhang_Dengue_2021.Mix7.rand.85	Zhang_Dengue_2021	7	84690	q	2008	6	100	0.677469330695813	Dengue	2781961	0
Zhang_Dengue_2021.Mix7.rand.68	Zhang_Dengue_2021	7	143257	q	1491	1	100	1.15159000686891	Dengue	2274724	0
Zhang_Dengue_2021.Mix4.rand.74	Zhang_Dengue_2021	4	147048	q	1366	1	100	1.15230493215732	Dengue	1948278	0
Zhang_Dengue_2021.Mix10.rand.84	Zhang_Dengue_2021	10	134611	q	1642	3	100	0.986735772372488	Dengue	4159481	0
Zhang_Dengue_2021.Mix4.rand.6	Zhang_Dengue_2021	4	91551	q	880	1	100	2.01431425703753	Dengue	1823845	0
Zhang_Dengue_2021.Mix10.rand.8	Zhang_Dengue_2021	10	220755	q	1977	1	100	0.718066767939332	Dengue	4145197	0
Zhang_Dengue_2021.Mix4.rand.23	Zhang_Dengue_2021	4	41659	q	256	3	100	8.69121978057542	Dengue	1353234	0
Zhang_Dengue_2021.Mix5.rand.59	Zhang_Dengue_2021	5	87083	q	917	2	100	1.96595357305416	Dengue	2373621	0
Zhang_Dengue_2021.Mix4.rand.96	Zhang_Dengue_2021	4	105453	q	1462	1	100	1.01240363945549	Dengue	1976924	0
Zhang_Dengue_2021.Mix6.rand.84	Zhang_Dengue_2021	6	115020	q	1710	6	100	0.825946126997781	Dengue	1860383	0
Zhang_Dengue_2021.Mix5.rand.34	Zhang_Dengue_2021	5	66420	q	1451	2	100	1.06489270624971	Dengue	1932025	0
Zhang_Dengue_2021.Mix2.rand.32	Zhang_Dengue_2021	2	66761	q	312	1	100	5.96562747129125	Dengue	782218	0
Zhang_Dengue_2021.Mix6.rand.80	Zhang_Dengue_2021	6	110345	q	1405	1	100	1.14454451875799	Dengue	1949744	0
Zhang_Dengue_2021.Mix5.rand.57	Zhang_Dengue_2021	5	52776	q	853	5	100	2.36973101842143	Dengue	1631713	0
Zhang_Dengue_2021.Mix7.rand.65	Zhang_Dengue_2021	7	171051	q	1701	1	100	0.827169662322599	Dengue	2988632	0
Zhang_Dengue_2021.Mix3.rand.61	Zhang_Dengue_2021	3	13409	q	1197	3	99.5228718111279	1.36409852691719	Dengue	1205945	0
Zhang_Dengue_2021.Mix8.rand.71	Zhang_Dengue_2021	8	183728	q	1822	1	100	0.81123781672001	Dengue	3800571	0
Zhang_Dengue_2021.Mix3.rand.71	Zhang_Dengue_2021	3	73541	q	1006	2	99.6351724962349	1.63239720694708	Dengue	479433	0
Zhang_Dengue_2021.Mix5.rand.93	Zhang_Dengue_2021	5	149192	q	1318	1	100	1.22025167264127	Dengue	2237881	0
Zhang_Dengue_2021.Mix7.rand.7	Zhang_Dengue_2021	7	161914	q	1523	1	100	1.06251392636974	Dengue	2401573	0
Zhang_Dengue_2021.Mix6.rand.25	Zhang_Dengue_2021	6	76871	q	1809	6	100	0.778830882436957	Dengue	2820497	0
Zhang_Dengue_2021.Mix2.rand.11	Zhang_Dengue_2021	2	14935	q	77	1	99.6070725357412	31.5216104203671	Dengue	656260	0
Zhang_Dengue_2021.Mix8.rand.44	Zhang_Dengue_2021	8	192865	q	1390	2	100	1.18890777964241	Dengue	2660942	0
Zhang_Dengue_2021.Mix8.rand.27	Zhang_Dengue_2021	8	121576	q	1657	3	100	0.889241294347387	Dengue	3627233	0
Zhang_Dengue_2021.Mix8.rand.90	Zhang_Dengue_2021	8	200909	q	1313	1	100	1.1101050325381	Dengue	3968249	0
Zhang_Dengue_2021.Mix4.rand.31	Zhang_Dengue_2021	4	33743	q	1127	1	100	1.47432456611201	Dengue	1890959	0
Zhang_Dengue_2021.Mix2.rand.57	Zhang_Dengue_2021	2	106871	q	905	1	100	1.86734901978557	Dengue	709691	0
Zhang_Dengue_2021.Mix10.rand.29	Zhang_Dengue_2021	10	196898	q	1711	1	100	0.766259438043074	Dengue	4327715	0
Zhang_Dengue_2021.Mix5.rand.97	Zhang_Dengue_2021	5	160103	q	1148	3	100	1.496963996964	Dengue	2017091	0
Zhang_Dengue_2021.Mix4.rand.63	Zhang_Dengue_2021	4	84962	q	940	2	100	1.83144392371647	Dengue	1233380	0
Zhang_Dengue_2021.Mix3.rand.46	Zhang_Dengue_2021	3	78101	q	913	6	100	1.85432823663176	Dengue	739058	0
Zhang_Dengue_2021.Mix10.rand.3	Zhang_Dengue_2021	10	191149	q	2009	1	100	0.7064774228818	Dengue	4569078	0
Zhang_Dengue_2021.Mix5.rand.88	Zhang_Dengue_2021	5	114025	q	1345	1	100	1.26862135504737	Dengue	2420786	0
Zhang_Dengue_2021.Mix6.rand.30	Zhang_Dengue_2021	6	114813	q	1087	2	100	1.47579766066276	Dengue	2476059	0
Zhang_Dengue_2021.Mix8.rand.14	Zhang_Dengue_2021	8	181029	q	1969	1	100	0.671325462549353	Dengue	3533314	0
Zhang_Dengue_2021.Mix5.rand.51	Zhang_Dengue_2021	5	82194	q	1372	3	100	1.15097620071669	Dengue	2381703	0
Zhang_Dengue_2021.Mix2.rand.43	Zhang_Dengue_2021	2	14969	q	188	1	99.6070725357412	13.4714894801432	Dengue	981856	0
Zhang_Dengue_2021.Mix8.rand.94	Zhang_Dengue_2021	8	214204	q	1912	1	100	0.748960511251796	Dengue	3145160	0
Zhang_Dengue_2021.Mix6.rand.90	Zhang_Dengue_2021	6	135647	q	1281	1	100	1.13527536657294	Dengue	2959529	0
Zhang_Dengue_2021.Mix9.rand.97	Zhang_Dengue_2021	9	203891	q	767	3	100	2.58211446986267	Dengue	3431349	0
Zhang_Dengue_2021.Mix7.rand.53	Zhang_Dengue_2021	7	102789	q	1710	2	100	0.843326588913929	Dengue	2343627	0
Zhang_Dengue_2021.Mix3.rand.30	Zhang_Dengue_2021	3	27789	q	878	1	100	2.01289440008719	Dengue	1779117	0
