order	fre	frePool	ratio
426	750	6503	0.999385277393576
427	748	6503	0.999385277393576
428	747	6503	0.999385277393576
429	747	6503	0.999385277393576
430	744	6503	0.999385277393576
431	741	6503	0.999385277393576
432	740	6503	0.999385277393576
433	737	6503	0.999385277393576
434	736	6503	0.999385277393576
435	733	6503	0.999385277393576
436	732	6503	0.999385277393576
437	728	6503	0.999385277393576
438	726	6503	0.999385277393576
439	726	6503	0.999385277393576
440	723	6503	0.999385277393576
441	721	6503	0.999385277393576
442	721	6503	0.999385277393576
443	720	6503	0.999385277393576
444	717	6503	0.999385277393576
445	717	6503	0.999385277393576
446	716	6503	0.999385277393576
447	714	6503	0.999385277393576
448	714	6503	0.999385277393576
449	713	6503	0.999385277393576
450	713	6503	0.999385277393576
451	712	6503	0.999385277393576
452	712	6505	0.999692638696788
453	711	6505	0.999692638696788
454	709	6505	0.999692638696788
455	708	6505	0.999692638696788
456	708	6505	0.999692638696788
457	704	6505	0.999692638696788
458	702	6505	0.999692638696788
459	700	6505	0.999692638696788
460	698	6505	0.999692638696788
461	698	6505	0.999692638696788
462	698	6505	0.999692638696788
463	695	6505	0.999692638696788
464	689	6505	0.999692638696788
465	688	6505	0.999692638696788
466	687	6505	0.999692638696788
467	684	6505	0.999692638696788
468	683	6505	0.999692638696788
469	683	6505	0.999692638696788
470	681	6505	0.999692638696788
471	678	6505	0.999692638696788
472	677	6505	0.999692638696788
473	671	6505	0.999692638696788
474	670	6505	0.999692638696788
475	670	6505	0.999692638696788
476	668	6505	0.999692638696788
477	666	6505	0.999692638696788
478	665	6505	0.999692638696788
479	663	6505	0.999692638696788
480	663	6505	0.999692638696788
481	656	6505	0.999692638696788
482	655	6505	0.999692638696788
483	654	6505	0.999692638696788
484	650	6505	0.999692638696788
485	649	6505	0.999692638696788
486	648	6505	0.999692638696788
487	645	6505	0.999692638696788
488	644	6505	0.999692638696788
489	643	6505	0.999692638696788
490	643	6505	0.999692638696788
491	641	6505	0.999692638696788
492	640	6506	0.999846319348394
493	638	6506	0.999846319348394
494	635	6506	0.999846319348394
495	631	6506	0.999846319348394
496	627	6506	0.999846319348394
497	623	6506	0.999846319348394
498	622	6506	0.999846319348394
499	621	6506	0.999846319348394
500	617	6506	0.999846319348394
501	617	6506	0.999846319348394
502	616	6506	0.999846319348394
503	615	6506	0.999846319348394
504	614	6506	0.999846319348394
505	613	6506	0.999846319348394
506	611	6506	0.999846319348394
507	610	6506	0.999846319348394
508	607	6506	0.999846319348394
509	607	6506	0.999846319348394
510	606	6506	0.999846319348394
511	603	6506	0.999846319348394
512	601	6506	0.999846319348394
513	601	6506	0.999846319348394
514	600	6506	0.999846319348394
515	589	6506	0.999846319348394
516	589	6506	0.999846319348394
517	587	6506	0.999846319348394
518	586	6506	0.999846319348394
519	583	6506	0.999846319348394
520	583	6506	0.999846319348394
521	582	6506	0.999846319348394
522	582	6506	0.999846319348394
523	582	6506	0.999846319348394
524	582	6506	0.999846319348394
525	580	6506	0.999846319348394
526	578	6506	0.999846319348394
527	577	6506	0.999846319348394
528	573	6506	0.999846319348394
529	570	6506	0.999846319348394
530	568	6506	0.999846319348394
531	566	6506	0.999846319348394
532	566	6506	0.999846319348394
533	565	6506	0.999846319348394
