order	fre	frePool	ratio
522	3725	46279	0.999481675053452
523	3722	46279	0.999481675053452
524	3722	46279	0.999481675053452
525	3721	46279	0.999481675053452
526	3717	46279	0.999481675053452
527	3715	46279	0.999481675053452
528	3711	46279	0.999481675053452
529	3711	46279	0.999481675053452
530	3709	46280	0.999503271926225
531	3709	46280	0.999503271926225
532	3709	46280	0.999503271926225
533	3709	46280	0.999503271926225
534	3707	46280	0.999503271926225
535	3707	46280	0.999503271926225
536	3704	46280	0.999503271926225
537	3701	46280	0.999503271926225
538	3701	46281	0.999524868798998
539	3697	46281	0.999524868798998
540	3696	46281	0.999524868798998
541	3695	46281	0.999524868798998
542	3695	46281	0.999524868798998
543	3691	46281	0.999524868798998
544	3691	46282	0.999546465671771
545	3690	46282	0.999546465671771
546	3689	46282	0.999546465671771
547	3687	46282	0.999546465671771
548	3687	46282	0.999546465671771
549	3686	46282	0.999546465671771
550	3685	46282	0.999546465671771
551	3683	46283	0.999568062544544
552	3675	46283	0.999568062544544
553	3674	46283	0.999568062544544
554	3673	46283	0.999568062544544
555	3673	46283	0.999568062544544
556	3672	46283	0.999568062544544
557	3671	46283	0.999568062544544
558	3670	46283	0.999568062544544
559	3670	46283	0.999568062544544
560	3669	46283	0.999568062544544
561	3668	46283	0.999568062544544
562	3668	46283	0.999568062544544
563	3668	46283	0.999568062544544
564	3668	46283	0.999568062544544
565	3667	46283	0.999568062544544
566	3666	46283	0.999568062544544
567	3666	46283	0.999568062544544
568	3663	46283	0.999568062544544
569	3662	46283	0.999568062544544
570	3661	46283	0.999568062544544
571	3660	46283	0.999568062544544
572	3658	46283	0.999568062544544
573	3658	46283	0.999568062544544
574	3658	46283	0.999568062544544
575	3657	46283	0.999568062544544
576	3656	46283	0.999568062544544
577	3656	46283	0.999568062544544
578	3656	46283	0.999568062544544
579	3653	46283	0.999568062544544
580	3652	46283	0.999568062544544
581	3652	46283	0.999568062544544
582	3652	46283	0.999568062544544
583	3650	46283	0.999568062544544
584	3650	46283	0.999568062544544
585	3649	46283	0.999568062544544
586	3648	46283	0.999568062544544
587	3646	46283	0.999568062544544
588	3646	46286	0.999632853162862
589	3645	46286	0.999632853162862
590	3645	46286	0.999632853162862
591	3642	46286	0.999632853162862
592	3642	46286	0.999632853162862
593	3640	46286	0.999632853162862
594	3640	46286	0.999632853162862
595	3639	46286	0.999632853162862
596	3639	46286	0.999632853162862
597	3637	46286	0.999632853162862
598	3637	46286	0.999632853162862
599	3636	46286	0.999632853162862
600	3632	46286	0.999632853162862
601	3631	46286	0.999632853162862
602	3630	46286	0.999632853162862
603	3627	46286	0.999632853162862
604	3627	46286	0.999632853162862
605	3626	46286	0.999632853162862
606	3625	46286	0.999632853162862
607	3624	46286	0.999632853162862
608	3623	46286	0.999632853162862
609	3622	46286	0.999632853162862
610	3622	46286	0.999632853162862
611	3621	46286	0.999632853162862
612	3621	46286	0.999632853162862
613	3620	46286	0.999632853162862
614	3619	46286	0.999632853162862
615	3619	46286	0.999632853162862
616	3617	46286	0.999632853162862
617	3617	46286	0.999632853162862
618	3614	46286	0.999632853162862
619	3614	46286	0.999632853162862
620	3614	46286	0.999632853162862
621	3613	46286	0.999632853162862
622	3613	46286	0.999632853162862
623	3613	46286	0.999632853162862
624	3613	46286	0.999632853162862
625	3613	46294	0.999805628145045
626	3611	46294	0.999805628145045
627	3611	46294	0.999805628145045
628	3610	46294	0.999805628145045
629	3609	46294	0.999805628145045
630	3608	46294	0.999805628145045
631	3608	46294	0.999805628145045
632	3607	46294	0.999805628145045
633	3606	46294	0.999805628145045
634	3604	46294	0.999805628145045
635	3603	46294	0.999805628145045
636	3603	46294	0.999805628145045
637	3602	46294	0.999805628145045
638	3601	46294	0.999805628145045
639	3600	46294	0.999805628145045
640	3599	46294	0.999805628145045
641	3598	46294	0.999805628145045
642	3597	46294	0.999805628145045
643	3597	46294	0.999805628145045
644	3597	46294	0.999805628145045
645	3595	46295	0.999827225017817
646	3595	46295	0.999827225017817
647	3594	46295	0.999827225017817
648	3593	46295	0.999827225017817
649	3593	46295	0.999827225017817
650	3592	46295	0.999827225017817
651	3592	46295	0.999827225017817
652	3592	46295	0.999827225017817
653	3588	46295	0.999827225017817
654	3584	46295	0.999827225017817
655	3580	46296	0.99984882189059
656	3579	46296	0.99984882189059
657	3579	46296	0.99984882189059
658	3578	46296	0.99984882189059
659	3578	46296	0.99984882189059
660	3577	46296	0.99984882189059
661	3576	46297	0.999870418763363
662	3576	46297	0.999870418763363
663	3576	46297	0.999870418763363
664	3575	46297	0.999870418763363
665	3574	46297	0.999870418763363
666	3574	46297	0.999870418763363
667	3573	46297	0.999870418763363
668	3572	46297	0.999870418763363
669	3571	46297	0.999870418763363
670	3571	46297	0.999870418763363
671	3570	46297	0.999870418763363
