order	fre	frePool	ratio
854	63	1175	1
855	63	1175	1
856	62	1175	1
857	61	1175	1
858	61	1175	1
859	61	1175	1
860	60	1175	1
861	59	1175	1
862	59	1175	1
863	59	1175	1
864	59	1175	1
865	59	1175	1
866	59	1175	1
867	58	1175	1
868	55	1175	1
869	55	1175	1
870	55	1175	1
871	54	1175	1
872	53	1175	1
873	53	1175	1
874	52	1175	1
875	51	1175	1
876	50	1175	1
877	50	1175	1
878	50	1175	1
879	50	1175	1
880	49	1175	1
881	49	1175	1
882	49	1175	1
883	48	1175	1
884	47	1175	1
885	47	1175	1
886	46	1175	1
887	46	1175	1
888	45	1175	1
889	45	1175	1
890	45	1175	1
891	45	1175	1
892	45	1175	1
893	44	1175	1
894	43	1175	1
895	41	1175	1
896	41	1175	1
897	40	1175	1
898	39	1175	1
899	39	1175	1
900	39	1175	1
901	37	1175	1
902	35	1175	1
903	35	1175	1
904	35	1175	1
905	35	1175	1
906	34	1175	1
907	34	1175	1
908	34	1175	1
909	34	1175	1
910	33	1175	1
911	32	1175	1
912	31	1175	1
913	31	1175	1
914	31	1175	1
915	31	1175	1
916	30	1175	1
917	30	1175	1
918	30	1175	1
919	30	1175	1
920	30	1175	1
921	29	1175	1
922	29	1175	1
923	27	1175	1
924	25	1175	1
925	25	1175	1
926	25	1175	1
927	25	1175	1
928	25	1175	1
929	25	1175	1
930	23	1175	1
931	23	1175	1
932	23	1175	1
933	23	1175	1
934	22	1175	1
935	21	1175	1
936	21	1175	1
937	20	1175	1
938	19	1175	1
939	18	1175	1
940	18	1175	1
941	18	1175	1
942	18	1175	1
943	16	1175	1
944	16	1175	1
945	16	1175	1
946	16	1175	1
947	16	1175	1
948	15	1175	1
949	15	1175	1
950	15	1175	1
951	14	1175	1
952	13	1175	1
953	13	1175	1
954	13	1175	1
955	13	1175	1
956	12	1175	1
957	12	1175	1
958	12	1175	1
959	12	1175	1
960	11	1175	1
961	11	1175	1
962	11	1175	1
963	11	1175	1
964	11	1175	1
965	10	1175	1
966	10	1175	1
967	9	1175	1
968	9	1175	1
969	9	1175	1
970	9	1175	1
971	9	1175	1
972	9	1175	1
973	9	1175	1
974	9	1175	1
975	8	1175	1
976	8	1175	1
977	8	1175	1
978	8	1175	1
979	7	1175	1
980	7	1175	1
981	7	1175	1
982	7	1175	1
983	7	1175	1
984	7	1175	1
985	7	1175	1
986	7	1175	1
987	7	1175	1
988	7	1175	1
989	7	1175	1
990	6	1175	1
991	6	1175	1
992	5	1175	1
993	5	1175	1
994	5	1175	1
995	5	1175	1
996	3	1175	1
997	3	1175	1
998	2	1175	1
999	2	1175	1
1000	2	1175	1
1001	2	1175	1
1002	1	1175	1
1003	0	1175	1
1004	0	1175	1
1005	0	1175	1
1006	0	1175	1
1007	0	1175	1
1008	0	1175	1
1009	0	1175	1
1010	0	1175	1
1011	0	1175	1
1012	0	1175	1
1013	0	1175	1
1014	0	1175	1
1015	0	1175	1
1016	0	1175	1
1017	0	1175	1
1018	0	1175	1
1019	0	1175	1
1020	0	1175	1
1021	0	1175	1
1022	0	1175	1
1023	0	1175	1
1024	0	1175	1
1025	0	1175	1
1026	0	1175	1
1027	0	1175	1
1028	0	1175	1
1029	0	1175	1
1030	0	1175	1
1031	0	1175	1
1032	0	1175	1
1033	0	1175	1
1034	0	1175	1
1035	0	1175	1
1036	0	1175	1
1037	0	1175	1
1038	0	1175	1
