order	fre	frePool	ratio
124	5632	32937	0.989039697315477
125	5597	32937	0.989039697315477
126	5585	32937	0.989039697315477
127	5566	32937	0.989039697315477
128	5539	32937	0.989039697315477
129	5449	32937	0.989039697315477
130	5390	32937	0.989039697315477
131	5341	32938	0.989069725542009
132	5334	32938	0.989069725542009
133	5303	32938	0.989069725542009
134	5288	32938	0.989069725542009
135	5286	32938	0.989069725542009
136	5260	32938	0.989069725542009
137	5202	32938	0.989069725542009
138	5184	32938	0.989069725542009
139	5155	32938	0.989069725542009
140	5077	32938	0.989069725542009
141	5049	32938	0.989069725542009
142	5036	32938	0.989069725542009
143	4999	32938	0.989069725542009
144	4969	32939	0.989099753768542
145	4967	32939	0.989099753768542
146	4952	32939	0.989099753768542
147	4948	32939	0.989099753768542
148	4922	32939	0.989099753768542
149	4916	32940	0.989129781995075
150	4904	32940	0.989129781995075
151	4902	32940	0.989129781995075
152	4882	32943	0.989219866674674
153	4878	32944	0.989249894901207
154	4855	32944	0.989249894901207
155	4831	32944	0.989249894901207
156	4821	32944	0.989249894901207
157	4804	32944	0.989249894901207
158	4779	32944	0.989249894901207
159	4700	32944	0.989249894901207
160	4687	32945	0.98927992312774
161	4662	32945	0.98927992312774
162	4662	32945	0.98927992312774
163	4651	32945	0.98927992312774
164	4649	32945	0.98927992312774
165	4623	32945	0.98927992312774
166	4599	32945	0.98927992312774
167	4598	32945	0.98927992312774
168	4591	32945	0.98927992312774
169	4575	32945	0.98927992312774
170	4567	32945	0.98927992312774
171	4533	32945	0.98927992312774
172	4508	32945	0.98927992312774
173	4497	32945	0.98927992312774
174	4493	32945	0.98927992312774
175	4472	32945	0.98927992312774
176	4468	32945	0.98927992312774
177	4449	32945	0.98927992312774
178	4449	32945	0.98927992312774
179	4419	32945	0.98927992312774
180	4381	32945	0.98927992312774
181	4380	32945	0.98927992312774
182	4364	32947	0.989339979580806
183	4355	32947	0.989339979580806
184	4347	32947	0.989339979580806
185	4334	32947	0.989339979580806
186	4323	32948	0.989370007807339
187	4305	32948	0.989370007807339
188	4298	32948	0.989370007807339
189	4298	32949	0.989400036033872
190	4262	32949	0.989400036033872
191	4255	32949	0.989400036033872
192	4242	32949	0.989400036033872
193	4224	32949	0.989400036033872
194	4211	32949	0.989400036033872
195	4180	32949	0.989400036033872
196	4127	32949	0.989400036033872
197	4126	32949	0.989400036033872
198	4117	32949	0.989400036033872
199	4088	32949	0.989400036033872
200	4079	32949	0.989400036033872
201	4077	32949	0.989400036033872
202	4070	32949	0.989400036033872
203	4064	32949	0.989400036033872
204	4058	32949	0.989400036033872
205	4047	32949	0.989400036033872
206	4042	32949	0.989400036033872
207	4033	32949	0.989400036033872
208	4029	32949	0.989400036033872
209	4028	32949	0.989400036033872
210	4024	32949	0.989400036033872
211	4024	32949	0.989400036033872
